id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i26-f10,true,false,true,420.010689,157.067231,419.488000,262.420769,0.374426,0.520000
i28-f12,true,false,true,419.933816,152.023423,419.455000,267.431577,0.362431,0.553000
i29-f13,true,false,true,412.345338,104.759177,419.436000,314.676823,0.249762,0.572000
i17-f1,true,false,true,1.384846,1.035465,301.040846,300.005381,0.003440,0.344000
i22-f6,true,false,true,1.274272,0.829100,300.835272,300.006172,0.002756,0.439000
i20-f4,true,false,true,1.272815,0.854584,300.871815,300.017231,0.002840,0.401000
i32-f0,true,false,true,1.271947,0.643947,300.643947,300.000000,0.002142,0.628000
i30-f14,true,false,true,1.229255,0.639255,300.639255,300.000000,0.002126,0.590000
i1-f1,true,false,true,1.202838,1.135418,301.186838,300.051420,0.003770,0.016000
i31-f15,true,false,true,1.189942,0.581942,300.581942,300.000000,0.001936,0.608000
i27-f11,true,false,true,1.178156,0.639156,300.639156,300.000000,0.002126,0.539000
i23-f7,true,false,true,1.160833,0.697833,300.697833,300.000000,0.002321,0.463000
i24-f8,true,false,true,1.159797,0.677797,300.677797,300.000000,0.002254,0.482000
i25-f9,true,false,true,1.079313,0.581313,300.581313,300.000000,0.001934,0.498000
i15-f15,true,false,true,1.072176,0.756118,300.776176,300.020058,0.002514,0.296000
i14-f14,true,false,true,1.052632,0.768887,300.770632,300.001745,0.002556,0.282000
i21-f5,true,false,true,1.020140,0.600140,300.600140,300.000000,0.001996,0.420000
i19-f3,true,false,true,1.019872,0.639872,300.639872,300.000000,0.002128,0.380000
i2-f2,true,false,true,1.019055,0.833322,300.986055,300.152733,0.002769,0.033000
i3-f3,true,false,true,0.999760,0.871863,300.945760,300.073897,0.002897,0.054000
i18-f2,true,false,true,0.996774,0.639774,300.639774,300.000000,0.002128,0.357000
i13-f13,true,false,true,0.982751,0.717751,300.717751,300.000000,0.002387,0.265000
i10-f10,true,false,true,0.972901,0.757639,300.770901,300.013262,0.002519,0.202000
i16-f0,true,false,true,0.965947,0.643947,300.643947,300.000000,0.002142,0.322000
i6-f6,true,false,true,0.962272,0.829100,300.843272,300.014172,0.002756,0.119000
i0-f0,true,false,true,0.936431,0.854220,300.936431,300.082211,0.002839,0.000000
i5-f5,true,false,true,0.920662,0.819802,300.822662,300.002860,0.002725,0.098000
i4-f4,true,false,true,0.917207,0.839769,300.842207,300.002438,0.002791,0.075000
i9-f9,true,false,true,0.907228,0.689541,300.729228,300.039687,0.002293,0.178000
i12-f12,true,false,true,0.898513,0.658513,300.658513,300.000000,0.002190,0.240000
i11-f11,true,false,true,0.857156,0.639156,300.639156,300.000000,0.002126,0.218000
i7-f7,true,false,true,0.833833,0.697833,300.697833,300.000000,0.002321,0.136000
i8-f8,true,false,true,0.833797,0.677797,300.677797,300.000000,0.002254,0.156000
