id,status,created_time,response_time,hops,responses
59,200,1.142000,0.027003,[i7-f7],[0.027003]
31,200,0.596000,0.581942,[i31-f15],[0.581942]
27,200,0.549000,0.639156,[i27-f11],[0.639156]
56,200,1.090000,0.108228,[i25-f9],[0.108228]
30,200,0.579000,0.639255,[i30-f14],[0.639255]
28,200,0.563000,0.658513,[i28-f12],[0.658513]
53,200,1.023000,0.219662,[i21-f5],[0.219662]
54,200,1.045000,0.206259,[i22-f6],[0.206259]
32,200,0.614000,0.643947,[i32-f0],[0.643947]
64,200,1.244000,0.027135,[i21-f5],[0.027135]
34,200,0.641000,0.639774,[i34-f2],[0.639774]
29,200,0.570000,0.717751,[i29-f13],[0.717751]
65,200,1.266000,0.027842,[i32-f0],[0.027842]
57,200,1.105000,0.193901,[i26-f10],[0.193901]
36,200,0.683000,0.639872,[i35-f3],[0.639872]
67,200,1.314000,0.019129,[i26-f10],[0.019129]
63,200,1.225000,0.115771,[i28-f12],[0.115771]
62,200,1.203000,0.144943,[i25-f9],[0.144943]
61,200,1.181000,0.174176,[i31-f15],[0.174176]
69,200,1.353000,0.040704,[i25-f9],[0.040704]
71,200,1.400000,0.018893,[i25-f9],[0.018893]
60,200,1.162000,0.259998,[i24-f8],[0.259998]
70,200,1.380000,0.043002,[i31-f15],[0.043002]
66,200,1.290000,0.137677,[i29-f13],[0.137677]
68,200,1.333000,0.108558,[i35-f3],[0.108558]
33,200,0.625000,0.822769,[i33-f1],[0.822769]
72,200,1.417000,0.046341,[i28-f12],[0.046341]
74,200,1.460000,0.032850,[i33-f1],[0.03285]
75,200,1.487000,0.024434,[i28-f12],[0.024434]
73,200,1.443000,0.084086,[i35-f3],[0.084086]
76,200,1.512000,0.018709,[i28-f12],[0.018709]
77,200,1.534000,0.018738,[i28-f12],[0.018738]
78,200,1.554000,0.014734,[i28-f12],[0.014734]
79,200,1.567000,0.016587,[i35-f3],[0.016587]
80,200,1.583000,0.026758,[i28-f12],[0.026758]
81,200,1.607000,0.022760,[i35-f3],[0.02276]
82,200,1.620000,0.022905,[i28-f12],[0.022905]
83,200,1.645000,0.019775,[i28-f12],[0.019775]
84,200,1.665000,0.014713,[i28-f12],[0.014713]
85,200,1.679000,0.022660,[i35-f3],[0.02266]
86,200,1.701000,0.026683,[i28-f12],[0.026683]
87,200,1.716000,0.022747,[i35-f3],[0.022747]
88,200,1.736000,0.018701,[i28-f12],[0.018701]
89,200,1.762000,0.018806,[i28-f12],[0.018806]
90,200,1.786000,0.018748,[i28-f12],[0.018748]
91,200,1.814000,0.027613,[i28-f12],[0.027613]
92,200,1.834000,0.014618,[i35-f3],[0.014618]
93,200,1.850000,0.010560,[i35-f3],[0.01056]
94,200,1.861000,0.023643,[i35-f3],[0.023643]
95,200,1.885000,0.018741,[i35-f3],[0.018741]
96,200,1.909000,0.022758,[i35-f3],[0.022758]
97,200,1.925000,0.022787,[i28-f12],[0.022787]
98,200,1.941000,0.010587,[i35-f3],[0.010587]
99,200,1.958000,0.014681,[i35-f3],[0.014681]
100,200,1.987000,0.010647,[i35-f3],[0.010647]
101,200,2.011000,0.019486,[i35-f3],[0.019486]
102,200,2.036000,0.018597,[i35-f3],[0.018597]
103,200,2.056000,0.010420,[i35-f3],[0.01042]
104,200,2.078000,0.026666,[i35-f3],[0.026666]
105,200,2.093000,0.022755,[i28-f12],[0.022755]
107,200,2.116000,0.014720,[i28-f12],[0.01472]
106,200,2.105000,0.026719,[i35-f3],[0.026719]
109,200,2.159000,0.010664,[i28-f12],[0.010664]
108,200,2.145000,0.026700,[i35-f3],[0.0267]
110,200,2.182000,0.019601,[i35-f3],[0.019601]
111,200,2.201000,0.026741,[i28-f12],[0.026741]
112,200,2.217000,0.026545,[i35-f3],[0.026545]
113,200,2.233000,0.019685,[i28-f12],[0.019685]
114,200,2.255000,0.022837,[i28-f12],[0.022837]
115,200,2.273000,0.014631,[i35-f3],[0.014631]
116,200,2.296000,0.022777,[i35-f3],[0.022777]
117,200,2.312000,0.014969,[i28-f12],[0.014969]
118,200,2.333000,0.027706,[i28-f12],[0.027706]
119,200,2.351000,0.026697,[i35-f3],[0.026697]
120,200,2.377000,0.027080,[i28-f12],[0.02708]
121,200,2.402000,0.023788,[i35-f3],[0.023788]
122,200,2.427000,0.023724,[i35-f3],[0.023724]
123,200,2.443000,0.015272,[i28-f12],[0.015272]
124,200,2.468000,0.019580,[i28-f12],[0.01958]
125,200,2.489000,0.010686,[i28-f12],[0.010686]
126,200,2.511000,0.026779,[i28-f12],[0.026779]
127,200,2.531000,0.010552,[i35-f3],[0.010552]
128,200,2.553000,0.010440,[i35-f3],[0.01044]
129,200,2.569000,0.010349,[i35-f3],[0.010349]
130,200,2.585000,0.010413,[i35-f3],[0.010413]
131,200,2.607000,0.030715,[i35-f3],[0.030715]
132,200,2.632000,0.018814,[i28-f12],[0.018814]
133,200,2.647000,0.023561,[i35-f3],[0.023561]
134,200,2.665000,0.015140,[i28-f12],[0.01514]
135,200,2.679000,0.018829,[i35-f3],[0.018829]
136,200,2.691000,0.010770,[i28-f12],[0.01077]
137,200,2.716000,0.019800,[i28-f12],[0.0198]
138,200,2.741000,0.014864,[i28-f12],[0.014864]
139,200,2.761000,0.014805,[i28-f12],[0.014805]
140,200,2.781000,0.014945,[i28-f12],[0.014945]
141,200,2.809000,0.024015,[i28-f12],[0.024015]
142,200,2.825000,0.018769,[i35-f3],[0.018769]
143,200,2.849000,0.014719,[i35-f3],[0.014719]
144,200,2.866000,0.010537,[i35-f3],[0.010537]
145,200,2.884000,0.026503,[i35-f3],[0.026503]
147,200,2.913000,0.015603,[i35-f3],[0.015603]
146,200,2.899000,0.046724,[i28-f12],[0.046724]
148,200,2.934000,0.030751,[i35-f3],[0.030751]
149,200,2.951000,0.021286,[i28-f12],[0.021286]
150,200,2.970000,0.026556,[i35-f3],[0.026556]
151,200,2.995000,0.018856,[i28-f12],[0.018856]
152,200,3.024000,0.014763,[i28-f12],[0.014763]
154,200,3.058000,0.010679,[i35-f3],[0.010679]
153,200,3.042000,0.026809,[i28-f12],[0.026809]
155,200,3.077000,0.010697,[i28-f12],[0.010697]
156,200,3.100000,0.018915,[i28-f12],[0.018915]
157,200,3.123000,0.016631,[i28-f12],[0.016631]
158,200,3.137000,0.014715,[i35-f3],[0.014715]
159,200,3.159000,0.010666,[i35-f3],[0.010666]
160,200,3.181000,0.011615,[i35-f3],[0.011615]
161,200,3.204000,0.014678,[i35-f3],[0.014678]
162,200,3.220000,0.015733,[i35-f3],[0.015733]
163,200,3.238000,0.010694,[i35-f3],[0.010694]
164,200,3.259000,0.018654,[i35-f3],[0.018654]
165,200,3.283000,0.018671,[i35-f3],[0.018671]
166,200,3.304000,0.011602,[i35-f3],[0.011602]
167,200,3.319000,0.022749,[i35-f3],[0.022749]
168,200,3.340000,0.026739,[i28-f12],[0.026739]
169,200,3.355000,0.018765,[i35-f3],[0.018765]
170,200,3.372000,0.011523,[i28-f12],[0.011523]
171,200,3.390000,0.018713,[i28-f12],[0.018713]
172,200,3.400000,0.010740,[i35-f3],[0.01074]
173,200,3.413000,0.026705,[i35-f3],[0.026705]
174,200,3.434000,0.026705,[i28-f12],[0.026705]
175,200,3.454000,0.026741,[i35-f3],[0.026741]
176,200,3.473000,0.010663,[i28-f12],[0.010663]
177,200,3.489000,0.023612,[i28-f12],[0.023612]
178,200,3.511000,0.023531,[i35-f3],[0.023531]
179,200,3.534000,0.019205,[i28-f12],[0.019205]
180,200,3.544000,0.014756,[i35-f3],[0.014756]
181,200,3.565000,0.026753,[i35-f3],[0.026753]
182,200,3.581000,0.022939,[i28-f12],[0.022939]
183,200,3.608000,0.022862,[i28-f12],[0.022862]
184,200,3.633000,0.014807,[i28-f12],[0.014807]
185,200,3.653000,0.013094,[i28-f12],[0.013094]
186,200,3.669000,0.015658,[i28-f12],[0.015658]
187,200,3.693000,0.016469,[i28-f12],[0.016469]
188,200,3.708000,0.026665,[i35-f3],[0.026665]
189,200,3.739000,0.022733,[i35-f3],[0.022733]
190,200,3.760000,0.026768,[i28-f12],[0.026768]
191,200,3.781000,0.022661,[i35-f3],[0.022661]
192,200,3.802000,0.014839,[i28-f12],[0.014839]
193,200,3.815000,0.019697,[i35-f3],[0.019697]
194,200,3.824000,0.026701,[i28-f12],[0.026701]
195,200,3.846000,0.026782,[i35-f3],[0.026782]
196,200,3.865000,0.018953,[i28-f12],[0.018953]
197,200,3.883000,0.014676,[i35-f3],[0.014676]
198,200,3.902000,0.026714,[i35-f3],[0.026714]
199,200,3.920000,0.015813,[i28-f12],[0.015813]
200,200,3.938000,0.010620,[i28-f12],[0.01062]
201,200,3.957000,0.010646,[i28-f12],[0.010646]
202,200,3.968000,0.023471,[i28-f12],[0.023471]
203,200,3.992000,0.014841,[i28-f12],[0.014841]
204,200,4.011000,0.022784,[i28-f12],[0.022784]
205,200,4.041000,0.023620,[i28-f12],[0.02362]
206,200,4.071000,0.022693,[i28-f12],[0.022693]
207,200,4.094000,0.014754,[i28-f12],[0.014754]
208,200,4.118000,0.026702,[i28-f12],[0.026702]
209,200,4.138000,0.018645,[i35-f3],[0.018645]
210,200,4.161000,0.014717,[i35-f3],[0.014717]
211,200,4.185000,0.027411,[i35-f3],[0.027411]
212,200,4.207000,0.010811,[i28-f12],[0.010811]
213,200,4.228000,0.018700,[i28-f12],[0.0187]
214,200,4.243000,0.010513,[i35-f3],[0.010513]
215,200,4.260000,0.022790,[i35-f3],[0.02279]
216,200,4.277000,0.015595,[i28-f12],[0.015595]
217,200,4.291000,0.018582,[i35-f3],[0.018582]
218,200,4.310000,0.014770,[i35-f3],[0.01477]
219,200,4.322000,0.010683,[i28-f12],[0.010683]
220,200,4.346000,0.014797,[i28-f12],[0.014797]
221,200,4.363000,0.022761,[i28-f12],[0.022761]
222,200,4.382000,0.010640,[i35-f3],[0.01064]
223,200,4.403000,0.023698,[i35-f3],[0.023698]
224,200,4.420000,0.018780,[i28-f12],[0.01878]
225,200,4.444000,0.014922,[i28-f12],[0.014922]
226,200,4.459000,0.027580,[i28-f12],[0.02758]
227,200,4.472000,0.026653,[i35-f3],[0.026653]
228,200,4.493000,0.014834,[i28-f12],[0.014834]
229,200,4.508000,0.014755,[i28-f12],[0.014755]
230,200,4.527000,0.018837,[i28-f12],[0.018837]
231,200,4.545000,0.010439,[i35-f3],[0.010439]
232,200,4.566000,0.010662,[i35-f3],[0.010662]
233,200,4.586000,0.026801,[i35-f3],[0.026801]
234,200,4.609000,0.014705,[i28-f12],[0.014705]
235,200,4.626000,0.022739,[i28-f12],[0.022739]
236,200,4.659000,0.023587,[i28-f12],[0.023587]
237,200,4.684000,0.018747,[i28-f12],[0.018747]
238,200,4.707000,0.014751,[i28-f12],[0.014751]
239,200,4.725000,0.014812,[i28-f12],[0.014812]
240,200,4.744000,0.010712,[i28-f12],[0.010712]
241,200,4.760000,0.018827,[i28-f12],[0.018827]
242,200,4.782000,0.019896,[i28-f12],[0.019896]
243,200,4.794000,0.022828,[i35-f3],[0.022828]
244,200,4.815000,0.026758,[i28-f12],[0.026758]
245,200,4.832000,0.023583,[i35-f3],[0.023583]
246,200,4.846000,0.010687,[i28-f12],[0.010687]
247,200,4.863000,0.026768,[i28-f12],[0.026768]
248,200,4.882000,0.010653,[i35-f3],[0.010653]
249,200,4.902000,0.010598,[i35-f3],[0.010598]
250,200,4.934000,0.022873,[i35-f3],[0.022873]
251,200,4.958000,0.030547,[i35-f3],[0.030547]
252,200,4.979000,0.014583,[i28-f12],[0.014583]
253,200,5.003000,0.010667,[i28-f12],[0.010667]
254,200,5.021000,0.023165,[i28-f12],[0.023165]
255,200,5.047000,0.014682,[i28-f12],[0.014682]
256,200,5.076000,0.014772,[i28-f12],[0.014772]
257,200,5.099000,0.018777,[i28-f12],[0.018777]
258,200,5.125000,0.018692,[i28-f12],[0.018692]
259,200,5.138000,0.033552,[i35-f3],[0.033552]
260,200,5.162000,0.014730,[i28-f12],[0.01473]
261,200,5.183000,0.023193,[i28-f12],[0.023193]
262,200,5.208000,0.014608,[i28-f12],[0.014608]
263,200,5.221000,0.027550,[i35-f3],[0.02755]
264,200,5.239000,0.010591,[i28-f12],[0.010591]
265,200,5.261000,0.018676,[i28-f12],[0.018676]
266,200,5.287000,0.022714,[i28-f12],[0.022714]
267,200,5.308000,0.026578,[i35-f3],[0.026578]
268,200,5.327000,0.014797,[i28-f12],[0.014797]
269,200,5.344000,0.015334,[i28-f12],[0.015334]
270,200,5.363000,0.010518,[i28-f12],[0.010518]
271,200,5.386000,0.022743,[i28-f12],[0.022743]
272,200,5.407000,0.022777,[i35-f3],[0.022777]
273,200,5.422000,0.018707,[i28-f12],[0.018707]
274,200,5.439000,0.026528,[i35-f3],[0.026528]
275,200,5.469000,0.022656,[i35-f3],[0.022656]
276,200,5.489000,0.014816,[i28-f12],[0.014816]
277,200,5.511000,0.026717,[i28-f12],[0.026717]
278,200,5.532000,0.018816,[i35-f3],[0.018816]
279,200,5.556000,0.028041,[i35-f3],[0.028041]
280,200,5.583000,0.035280,[i28-f12],[0.03528]
281,200,5.607000,0.022927,[i35-f3],[0.022927]
282,200,5.629000,0.010630,[i28-f12],[0.01063]
283,200,5.654000,0.014795,[i28-f12],[0.014795]
284,200,5.670000,0.014728,[i28-f12],[0.014728]
285,200,5.685000,0.022960,[i28-f12],[0.02296]
286,200,5.704000,0.018654,[i35-f3],[0.018654]
287,200,5.725000,0.010451,[i35-f3],[0.010451]
288,200,5.746000,0.011114,[i35-f3],[0.011114]
289,200,5.765000,0.018714,[i35-f3],[0.018714]
290,200,5.777000,0.010626,[i28-f12],[0.010626]
291,200,5.802000,0.027307,[i28-f12],[0.027307]
292,200,5.819000,0.019221,[i35-f3],[0.019221]
293,200,5.834000,0.010642,[i28-f12],[0.010642]
294,200,5.851000,0.026732,[i28-f12],[0.026732]
295,200,5.866000,0.026700,[i35-f3],[0.0267]
296,200,5.886000,0.018780,[i28-f12],[0.01878]
297,200,5.900000,0.014802,[i35-f3],[0.014802]
298,200,5.917000,0.011204,[i35-f3],[0.011204]
300,200,5.946000,0.010667,[i28-f12],[0.010667]
299,200,5.934000,0.022802,[i35-f3],[0.022802]
301,200,5.966000,0.010584,[i35-f3],[0.010584]
302,200,5.995000,0.011044,[i35-f3],[0.011044]
303,200,6.018000,0.022641,[i35-f3],[0.022641]
305,200,6.054000,0.010710,[i28-f12],[0.01071]
304,200,6.041000,0.026680,[i35-f3],[0.02668]
306,200,6.076000,0.014623,[i35-f3],[0.014623]
307,200,6.099000,0.014709,[i35-f3],[0.014709]
309,200,6.133000,0.011050,[i28-f12],[0.01105]
308,200,6.119000,0.026652,[i35-f3],[0.026652]
310,200,6.150000,0.023011,[i35-f3],[0.023011]
311,200,6.180000,0.022802,[i35-f3],[0.022802]
312,200,6.206000,0.010695,[i35-f3],[0.010695]
313,200,6.222000,0.026680,[i35-f3],[0.02668]
314,200,6.248000,0.019117,[i28-f12],[0.019117]
315,200,6.272000,0.014803,[i28-f12],[0.014803]
316,200,6.293000,0.010669,[i28-f12],[0.010669]
317,200,6.313000,0.014700,[i28-f12],[0.0147]
318,200,6.333000,0.026741,[i28-f12],[0.026741]
319,200,6.359000,0.022665,[i35-f3],[0.022665]
320,200,6.385000,0.010534,[i35-f3],[0.010534]
321,200,6.395000,0.023046,[i28-f12],[0.023046]
322,200,6.411000,0.035025,[i35-f3],[0.035025]
323,200,6.436000,0.030866,[i28-f12],[0.030866]
324,200,6.457000,0.010693,[i35-f3],[0.010693]
325,200,6.472000,0.026719,[i35-f3],[0.026719]
326,200,6.487000,0.019062,[i28-f12],[0.019062]
327,200,6.500000,0.022782,[i35-f3],[0.022782]
328,200,6.525000,0.018716,[i35-f3],[0.018716]
329,200,6.536000,0.014760,[i28-f12],[0.01476]
330,200,6.555000,0.026756,[i28-f12],[0.026756]
331,200,6.573000,0.014773,[i35-f3],[0.014773]
332,200,6.591000,0.018990,[i35-f3],[0.01899]
333,200,6.618000,0.022720,[i35-f3],[0.02272]
334,200,6.636000,0.018994,[i28-f12],[0.018994]
335,200,6.658000,0.015286,[i28-f12],[0.015286]
336,200,6.677000,0.022800,[i28-f12],[0.0228]
337,200,6.701000,0.018730,[i28-f12],[0.01873]
338,200,6.722000,0.014823,[i28-f12],[0.014823]
339,200,6.737000,0.026731,[i28-f12],[0.026731]
340,200,6.760000,0.018819,[i35-f3],[0.018819]
341,200,6.777000,0.018714,[i28-f12],[0.018714]
342,200,6.796000,0.011046,[i28-f12],[0.011046]
343,200,6.815000,0.022756,[i28-f12],[0.022756]
344,200,6.836000,0.018687,[i35-f3],[0.018687]
345,200,6.854000,0.014750,[i28-f12],[0.01475]
346,200,6.875000,0.018888,[i28-f12],[0.018888]
347,200,6.894000,0.010587,[i28-f12],[0.010587]
348,200,6.920000,0.026759,[i28-f12],[0.026759]
349,200,6.942000,0.026565,[i35-f3],[0.026565]
350,200,6.965000,0.023178,[i28-f12],[0.023178]
351,200,6.986000,0.022791,[i35-f3],[0.022791]
352,200,7.003000,0.018793,[i28-f12],[0.018793]
353,200,7.022000,0.014729,[i28-f12],[0.014729]
354,200,7.046000,0.026732,[i28-f12],[0.026732]
355,200,7.065000,0.019020,[i35-f3],[0.01902]
356,200,7.087000,0.010698,[i35-f3],[0.010698]
357,200,7.109000,0.014741,[i35-f3],[0.014741]
358,200,7.130000,0.022804,[i35-f3],[0.022804]
359,200,7.142000,0.026710,[i28-f12],[0.02671]
360,200,7.160000,0.018756,[i35-f3],[0.018756]
361,200,7.180000,0.014665,[i35-f3],[0.014665]
363,200,7.214000,0.010989,[i35-f3],[0.010989]
362,200,7.194000,0.034772,[i28-f12],[0.034772]
364,200,7.232000,0.015083,[i28-f12],[0.015083]
365,200,7.249000,0.018830,[i28-f12],[0.01883]
366,200,7.274000,0.022784,[i28-f12],[0.022784]
367,200,7.292000,0.026695,[i35-f3],[0.026695]
368,200,7.309000,0.015541,[i28-f12],[0.015541]
369,200,7.330000,0.014716,[i28-f12],[0.014716]
370,200,7.347000,0.026739,[i28-f12],[0.026739]
371,200,7.370000,0.022716,[i35-f3],[0.022716]
372,200,7.390000,0.023046,[i28-f12],[0.023046]
373,200,7.410000,0.014606,[i35-f3],[0.014606]
374,200,7.430000,0.010597,[i35-f3],[0.010597]
375,200,7.456000,0.026746,[i35-f3],[0.026746]
376,200,7.484000,0.023280,[i35-f3],[0.02328]
377,200,7.510000,0.010624,[i35-f3],[0.010624]
378,200,7.526000,0.010712,[i35-f3],[0.010712]
379,200,7.545000,0.026883,[i35-f3],[0.026883]
380,200,7.563000,0.018696,[i28-f12],[0.018696]
381,200,7.575000,0.022815,[i35-f3],[0.022815]
382,200,7.600000,0.010575,[i35-f3],[0.010575]
383,200,7.617000,0.014968,[i35-f3],[0.014968]
384,200,7.641000,0.014745,[i35-f3],[0.014745]
385,200,7.667000,0.010723,[i35-f3],[0.010723]
386,200,7.688000,0.022786,[i35-f3],[0.022786]
387,200,7.714000,0.022749,[i35-f3],[0.022749]
388,200,7.739000,0.026545,[i35-f3],[0.026545]
389,200,7.764000,0.014726,[i28-f12],[0.014726]
390,200,7.782000,0.010650,[i28-f12],[0.01065]
391,200,7.802000,0.010653,[i28-f12],[0.010653]
392,200,7.823000,0.023296,[i28-f12],[0.023296]
393,200,7.845000,0.026923,[i35-f3],[0.026923]
394,200,7.873000,0.026634,[i35-f3],[0.026634]
395,200,7.893000,0.019221,[i28-f12],[0.019221]
396,200,7.916000,0.014740,[i28-f12],[0.01474]
397,200,7.938000,0.010657,[i28-f12],[0.010657]
398,200,7.963000,0.026703,[i28-f12],[0.026703]
399,200,7.982000,0.026750,[i35-f3],[0.02675]
400,200,8.000000,0.014717,[i28-f12],[0.014717]
401,200,8.022000,0.010649,[i28-f12],[0.010649]
402,200,8.041000,0.011030,[i28-f12],[0.01103]
403,200,8.060000,0.018758,[i28-f12],[0.018758]
404,200,8.074000,0.026439,[i35-f3],[0.026439]
406,200,8.116000,0.014410,[i35-f3],[0.01441]
405,200,8.094000,0.059078,[i28-f12],[0.059078]
408,200,8.134000,0.030700,[i35-f3],[0.0307]
410,200,8.161000,0.022750,[i28-f12],[0.02275]
411,200,8.181000,0.026985,[i35-f3],[0.026985]
412,200,8.196000,0.014745,[i28-f12],[0.014745]
413,200,8.221000,0.022770,[i28-f12],[0.02277]
414,200,8.242000,0.010511,[i35-f3],[0.010511]
409,200,8.152000,0.106868,[i29-f13],[0.106868]
416,200,8.273000,0.018982,[i35-f3],[0.018982]
407,200,8.125000,0.179846,[i33-f1],[0.179846]
417,200,8.292000,0.014790,[i35-f3],[0.01479]
415,200,8.260000,0.058338,[i29-f13],[0.058338]
418,200,8.315000,0.026328,[i35-f3],[0.026328]
419,200,8.337000,0.022935,[i29-f13],[0.022935]
420,200,8.363000,0.018944,[i29-f13],[0.018944]
421,200,8.385000,0.017792,[i29-f13],[0.017792]
422,200,8.406000,0.028038,[i29-f13],[0.028038]
423,200,8.421000,0.037693,[i35-f3],[0.037693]
424,200,8.438000,0.027131,[i29-f13],[0.027131]
425,200,8.454000,0.024561,[i33-f1],[0.024561]
426,200,8.471000,0.018808,[i29-f13],[0.018808]
427,200,8.482000,0.014909,[i33-f1],[0.014909]
428,200,8.498000,0.018916,[i33-f1],[0.018916]
429,200,8.517000,0.026729,[i33-f1],[0.026729]
430,200,8.545000,0.014838,[i33-f1],[0.014838]
431,200,8.564000,0.018794,[i33-f1],[0.018794]
432,200,8.589000,0.015870,[i33-f1],[0.01587]
433,200,8.605000,0.015083,[i33-f1],[0.015083]
434,200,8.620000,0.014742,[i29-f13],[0.014742]
435,200,8.640000,0.010665,[i29-f13],[0.010665]
437,200,8.673000,0.010794,[i33-f1],[0.010794]
436,200,8.660000,0.026867,[i29-f13],[0.026867]
438,200,8.699000,0.023666,[i29-f13],[0.023666]
439,200,8.711000,0.022687,[i33-f1],[0.022687]
440,200,8.731000,0.022821,[i29-f13],[0.022821]
441,200,8.745000,0.018793,[i33-f1],[0.018793]
442,200,8.767000,0.014870,[i33-f1],[0.01487]
443,200,8.789000,0.015673,[i33-f1],[0.015673]
444,200,8.815000,0.023337,[i33-f1],[0.023337]
445,200,8.837000,0.010784,[i29-f13],[0.010784]
446,200,8.857000,0.019307,[i29-f13],[0.019307]
447,200,8.873000,0.022842,[i33-f1],[0.022842]
448,200,8.894000,0.018690,[i29-f13],[0.01869]
449,200,8.913000,0.014769,[i29-f13],[0.014769]
450,200,8.932000,0.015612,[i29-f13],[0.015612]
451,200,8.951000,0.026657,[i29-f13],[0.026657]
452,200,8.972000,0.018619,[i33-f1],[0.018619]
453,200,8.987000,0.022697,[i29-f13],[0.022697]
454,200,9.006000,0.010643,[i33-f1],[0.010643]
455,200,9.025000,0.026917,[i33-f1],[0.026917]
456,200,9.050000,0.014811,[i29-f13],[0.014811]
457,200,9.078000,0.010645,[i29-f13],[0.010645]
458,200,9.094000,0.030923,[i29-f13],[0.030923]
459,200,9.109000,0.019693,[i33-f1],[0.019693]
460,200,9.132000,0.023736,[i33-f1],[0.023736]
461,200,9.155000,0.023908,[i29-f13],[0.023908]
462,200,9.181000,0.018834,[i29-f13],[0.018834]
463,200,9.203000,0.014903,[i29-f13],[0.014903]
464,200,9.224000,0.022872,[i29-f13],[0.022872]
465,200,9.241000,0.014933,[i33-f1],[0.014933]
466,200,9.260000,0.015098,[i33-f1],[0.015098]
467,200,9.276000,0.022579,[i33-f1],[0.022579]
468,200,9.299000,0.022937,[i33-f1],[0.022937]
469,200,9.329000,0.020119,[i33-f1],[0.020119]
470,200,9.344000,0.022994,[i29-f13],[0.022994]
471,200,9.365000,0.018915,[i33-f1],[0.018915]
472,200,9.378000,0.022837,[i29-f13],[0.022837]
473,200,9.395000,0.022958,[i33-f1],[0.022958]
474,200,9.414000,0.023828,[i29-f13],[0.023828]
475,200,9.438000,0.014957,[i29-f13],[0.014957]
476,200,9.463000,0.026955,[i29-f13],[0.026955]
477,200,9.484000,0.019151,[i33-f1],[0.019151]
478,200,9.503000,0.018993,[i29-f13],[0.018993]
479,200,9.529000,0.022891,[i29-f13],[0.022891]
480,200,9.554000,0.011227,[i29-f13],[0.011227]
481,200,9.571000,0.011563,[i29-f13],[0.011563]
482,200,9.588000,0.022843,[i29-f13],[0.022843]
483,200,9.609000,0.018957,[i33-f1],[0.018957]
484,200,9.629000,0.010863,[i33-f1],[0.010863]
485,200,9.654000,0.022727,[i33-f1],[0.022727]
486,200,9.676000,0.022913,[i29-f13],[0.022913]
487,200,9.700000,0.035116,[i29-f13],[0.035116]
488,200,9.718000,0.018815,[i33-f1],[0.018815]
489,200,9.733000,0.023043,[i35-f3],[0.023043]
490,200,9.748000,0.018750,[i33-f1],[0.01875]
491,200,9.767000,0.014709,[i33-f1],[0.014709]
492,200,9.789000,0.010675,[i33-f1],[0.010675]
493,200,9.815000,0.026941,[i33-f1],[0.026941]
494,200,9.838000,0.026709,[i35-f3],[0.026709]
496,200,9.878000,0.014400,[i35-f3],[0.0144]
495,200,9.857000,0.038582,[i33-f1],[0.038582]
497,200,9.898000,0.014925,[i33-f1],[0.014925]
