id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i33-f1,true,false,true,420.002646,154.432768,419.381000,264.948232,0.368240,0.625000
i28-f12,true,false,true,419.978872,62.003423,419.443000,357.439577,0.147823,0.563000
i35-f3,true,false,true,418.024924,137.960985,419.323000,281.362015,0.329009,0.683000
i29-f13,true,false,true,257.278002,65.088986,419.436000,354.347014,0.155182,0.570000
i31-f15,true,false,true,1.423002,0.799120,300.827002,300.027882,0.002656,0.596000
i24-f8,true,false,true,1.421998,0.937795,300.938998,300.001203,0.003116,0.483000
i25-f9,true,false,true,1.418893,0.894081,300.913893,300.019812,0.002971,0.505000
i26-f10,true,false,true,1.333129,0.776768,300.806129,300.029361,0.002582,0.527000
i32-f0,true,false,true,1.293842,0.671789,300.679842,300.008053,0.002234,0.614000
i34-f2,true,false,true,1.280774,0.639774,300.639774,300.000000,0.002128,0.641000
i21-f5,true,false,true,1.271135,0.846937,300.850135,300.003198,0.002815,0.421000
i22-f6,true,false,true,1.251259,0.801828,300.806259,300.004431,0.002666,0.445000
i30-f14,true,false,true,1.218255,0.639255,300.639255,300.000000,0.002126,0.579000
i27-f11,true,false,true,1.188156,0.639156,300.639156,300.000000,0.002126,0.549000
i7-f7,true,false,true,1.169003,0.999338,301.039003,300.039665,0.003320,0.130000
i17-f1,true,false,true,1.163769,0.822769,300.822769,300.000000,0.002735,0.341000
i23-f7,true,false,true,1.156833,0.697833,300.697833,300.000000,0.002321,0.459000
i11-f11,true,false,true,1.143242,0.912117,300.929242,300.017125,0.003031,0.214000
i15-f15,true,false,true,1.112002,0.799120,300.804002,300.004882,0.002657,0.308000
i14-f14,true,false,true,1.063632,0.768887,300.773632,300.004745,0.002556,0.290000
i12-f12,true,false,true,1.030771,0.774284,300.792771,300.018487,0.002574,0.238000
i19-f3,true,false,true,1.020872,0.639872,300.639872,300.000000,0.002128,0.381000
i0-f0,true,false,true,1.020198,0.885418,301.020198,300.134780,0.002941,0.000000
i18-f2,true,false,true,1.002774,0.639774,300.639774,300.000000,0.002128,0.363000
i20-f4,true,false,true,0.994562,0.599562,300.599562,300.000000,0.001995,0.395000
i13-f13,true,false,true,0.982751,0.717751,300.717751,300.000000,0.002387,0.265000
i6-f6,true,false,true,0.972272,0.829100,300.861272,300.032172,0.002756,0.111000
i16-f0,true,false,true,0.970947,0.643947,300.643947,300.000000,0.002142,0.327000
i10-f10,true,false,true,0.954901,0.757639,300.759901,300.002262,0.002519,0.195000
i5-f5,true,false,true,0.920662,0.819802,300.821662,300.001860,0.002725,0.099000
i9-f9,true,false,true,0.894228,0.689541,300.724228,300.034687,0.002293,0.170000
i1-f1,true,false,true,0.879850,0.855619,300.858850,300.003231,0.002844,0.021000
i3-f3,true,false,true,0.850558,0.748430,300.785558,300.037128,0.002488,0.065000
i8-f8,true,false,true,0.824797,0.677797,300.677797,300.000000,0.002254,0.147000
i4-f4,true,false,true,0.684562,0.599562,300.599562,300.000000,0.001995,0.085000
i2-f2,true,false,true,0.683774,0.639774,300.639774,300.000000,0.002128,0.044000
