id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i45-f13,true,false,true,4200.168338,1936.314644,4195.543000,2259.228356,0.461517,4.549000
i35-f3,true,false,true,4200.202787,1747.258467,4196.665000,2449.406533,0.416345,3.427000
i43-f11,true,false,true,4200.129977,1753.324993,4195.836000,2442.511007,0.417873,4.256000
i47-f15,true,false,true,4199.203671,1540.363470,3175.241000,1634.877530,0.485117,1024.851000
i39-f7,true,false,true,4185.537549,1523.682357,4196.235000,2672.552643,0.363107,3.857000
i46-f14,true,false,true,149.372141,84.490953,444.629141,360.138188,0.190026,4.743000
i44-f12,true,false,true,8.973524,4.515524,304.515524,300.000000,0.014829,4.458000
i27-f11,true,false,true,8.928151,6.223233,306.276151,300.052918,0.020319,2.652000
i40-f8,true,false,true,8.916682,4.900700,304.959682,300.058982,0.016070,3.957000
i42-f10,true,false,true,8.409767,4.256767,304.256767,300.000000,0.013991,4.153000
i36-f4,true,false,true,8.386887,4.837456,304.856887,300.019431,0.015868,3.530000
i41-f9,true,false,true,8.282563,4.231563,304.231563,300.000000,0.013909,4.051000
i37-f5,true,false,true,8.245357,4.598357,304.598357,300.000000,0.015096,3.647000
i38-f6,true,false,true,8.127529,4.383529,304.383529,300.000000,0.014401,3.744000
i33-f1,true,false,true,8.126513,4.895513,304.895513,300.000000,0.016056,3.231000
i34-f2,true,false,true,7.984820,4.658820,304.658820,300.000000,0.015292,3.326000
i25-f9,true,false,true,7.929965,5.357324,305.460965,300.103641,0.017538,2.469000
i21-f5,true,false,true,7.834099,5.416481,305.735099,300.318618,0.017716,2.099000
i29-f13,true,false,true,7.742530,4.883530,304.883530,300.000000,0.016018,2.859000
i32-f0,true,false,true,7.657467,4.484427,304.511467,300.027040,0.014727,3.146000
i30-f14,true,false,true,7.400003,4.443003,304.443003,300.000000,0.014594,2.957000
i31-f15,true,false,true,7.371255,4.323255,304.323255,300.000000,0.014206,3.048000
i19-f3,true,false,true,7.295144,5.217903,305.383144,300.165241,0.017086,1.912000
i28-f12,true,false,true,7.273524,4.515524,304.515524,300.000000,0.014829,2.758000
i18-f2,true,false,true,7.144568,5.200455,305.326568,300.126113,0.017032,1.818000
i20-f4,true,false,true,6.849887,4.837456,304.841887,300.004431,0.015869,2.008000
i24-f8,true,false,true,6.843018,4.463018,304.463018,300.000000,0.014659,2.380000
i26-f10,true,false,true,6.816767,4.256767,304.256767,300.000000,0.013991,2.560000
i23-f7,true,false,true,6.675902,4.389902,304.389902,300.000000,0.014422,2.286000
i17-f1,true,false,true,6.615513,4.895513,304.895513,300.000000,0.016056,1.720000
i22-f6,true,false,true,6.582529,4.383529,304.383529,300.000000,0.014401,2.199000
i11-f11,true,false,true,6.550200,5.404453,305.443200,300.038747,0.017694,1.107000
i9-f9,true,false,true,6.382965,5.357324,305.457965,300.100641,0.017539,0.925000
i10-f10,true,false,true,6.285900,4.840708,305.260900,300.420192,0.015858,1.025000
i13-f13,true,false,true,6.197530,4.883530,304.883530,300.000000,0.016018,1.314000
i16-f0,true,false,true,6.110467,4.484427,304.488467,300.004040,0.014728,1.622000
i5-f5,true,false,true,5.891228,5.211382,305.382228,300.170846,0.017065,0.509000
i14-f14,true,false,true,5.865003,4.443003,304.443003,300.000000,0.014594,1.422000
i15-f15,true,false,true,5.854255,4.323255,304.323255,300.000000,0.014206,1.531000
i12-f12,true,false,true,5.729524,4.515524,304.515524,300.000000,0.014829,1.214000
i2-f2,true,false,true,5.586568,5.200455,305.384568,300.184113,0.017029,0.202000
i8-f8,true,false,true,5.277018,4.463018,304.463018,300.000000,0.014659,0.814000
i4-f4,true,false,true,5.262887,4.837456,304.856887,300.019431,0.015868,0.406000
i0-f0,true,false,true,5.257269,5.017455,305.257269,300.239814,0.016437,0.000000
i7-f7,true,false,true,5.106902,4.389902,304.389902,300.000000,0.014422,0.717000
i6-f6,true,false,true,5.002529,4.383529,304.383529,300.000000,0.014401,0.619000
i1-f1,true,false,true,4.994513,4.895513,304.895513,300.000000,0.016056,0.099000
i3-f3,true,false,true,4.762017,4.455017,304.455017,300.000000,0.014633,0.307000
