id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i17-f1,true,false,true,4200.123791,1202.097899,4196.761000,2994.663101,0.286435,3.384000
i23-f7,true,false,true,4199.965372,1578.241923,4195.152000,2616.910077,0.376206,4.993000
i22-f6,true,false,true,4195.754884,1518.898960,4195.571000,2676.672040,0.362024,4.574000
i21-f5,true,false,true,9.278797,4.998154,305.098797,300.100643,0.016382,4.180000
i20-f4,true,false,true,8.898887,4.837456,304.906887,300.069431,0.015865,3.992000
i10-f10,true,false,true,8.294028,5.659618,306.322028,300.662410,0.018476,1.972000
i18-f2,true,false,true,8.231820,4.658820,304.658820,300.000000,0.015292,3.573000
i19-f3,true,false,true,8.229017,4.455017,304.455017,300.000000,0.014633,3.774000
i13-f13,true,false,true,8.177363,5.440423,305.586363,300.145940,0.017803,2.591000
i16-f0,true,false,true,7.445960,4.259960,304.259960,300.000000,0.014001,3.186000
i15-f15,true,false,true,7.323255,4.323255,304.323255,300.000000,0.014206,3.000000
i11-f11,true,false,true,7.307253,5.127253,305.127253,300.000000,0.016804,2.180000
i12-f12,true,false,true,7.259730,4.821254,304.890730,300.069476,0.015813,2.369000
i14-f14,true,false,true,7.251003,4.443003,304.443003,300.000000,0.014594,2.808000
i7-f7,true,false,true,6.815950,5.206501,305.455950,300.249449,0.017045,1.360000
i0-f0,true,false,true,6.168841,5.611063,306.168841,300.557778,0.018327,0.000000
i8-f8,true,false,true,6.023018,4.463018,304.463018,300.000000,0.014659,1.560000
i9-f9,true,false,true,6.009563,4.231563,304.231563,300.000000,0.013909,1.778000
i5-f5,true,false,true,5.557357,4.598357,304.598357,300.000000,0.015096,0.959000
i6-f6,true,false,true,5.550529,4.383529,304.383529,300.000000,0.014401,1.167000
i4-f4,true,false,true,5.211569,4.430569,304.430569,300.000000,0.014554,0.781000
i1-f1,true,false,true,5.115513,4.895513,304.895513,300.000000,0.016056,0.220000
i2-f2,true,false,true,5.066820,4.658820,304.658820,300.000000,0.015292,0.408000
i3-f3,true,false,true,5.049017,4.455017,304.455017,300.000000,0.014633,0.594000
