id,status,created_time,response_time,hops,responses
20,200,3.992000,4.430569,[i20-f4],[4.430569]
42,200,8.292000,0.302965,[i17-f1],[0.302965]
21,200,4.180000,4.598357,[i21-f5],[4.598357]
43,200,8.492000,0.406887,[i20-f4],[0.406887]
23,200,4.574000,4.383529,[i22-f6],[4.383529]
44,200,8.695000,0.409676,[i17-f1],[0.409676]
45,200,8.879000,0.399797,[i21-f5],[0.399797]
25,200,4.993000,4.389902,[i23-f7],[4.389902]
47,200,9.263000,0.204799,[i17-f1],[0.204799]
46,200,9.077000,0.408598,[i22-f6],[0.408598]
48,200,9.465000,0.286018,[i23-f7],[0.286018]
49,200,9.660000,0.204735,[i22-f6],[0.204735]
50,200,9.846000,0.299631,[i23-f7],[0.299631]
51,200,10.059000,0.204243,[i22-f6],[0.204243]
52,200,10.264000,0.205524,[i22-f6],[0.205524]
53,200,10.476000,0.159781,[i22-f6],[0.159781]
54,200,10.690000,0.248738,[i22-f6],[0.248738]
55,200,10.901000,0.230950,[i23-f7],[0.23095]
56,200,11.111000,0.205101,[i22-f6],[0.205101]
57,200,11.346000,0.204230,[i22-f6],[0.20423]
58,200,11.563000,0.204929,[i22-f6],[0.204929]
59,200,11.768000,0.204464,[i22-f6],[0.204464]
60,200,11.970000,0.204421,[i23-f7],[0.204421]
61,200,12.196000,0.168071,[i23-f7],[0.168071]
62,200,12.387000,0.157994,[i23-f7],[0.157994]
63,200,12.588000,0.185234,[i23-f7],[0.185234]
64,200,12.794000,0.204664,[i23-f7],[0.204664]
65,200,13.006000,0.204776,[i23-f7],[0.204776]
66,200,13.204000,0.205138,[i22-f6],[0.205138]
67,200,13.405000,0.204692,[i23-f7],[0.204692]
68,200,13.599000,0.204485,[i22-f6],[0.204485]
69,200,13.797000,0.204683,[i23-f7],[0.204683]
70,200,13.997000,0.204751,[i22-f6],[0.204751]
71,200,14.179000,0.204400,[i23-f7],[0.2044]
72,200,14.367000,0.170704,[i22-f6],[0.170704]
73,200,14.573000,0.168910,[i22-f6],[0.16891]
74,200,14.785000,0.171912,[i22-f6],[0.171912]
75,200,14.989000,0.307341,[i22-f6],[0.307341]
76,200,15.202000,0.205230,[i23-f7],[0.20523]
77,200,15.381000,0.204829,[i22-f6],[0.204829]
78,200,15.577000,0.204630,[i23-f7],[0.20463]
79,200,15.778000,0.204686,[i22-f6],[0.204686]
80,200,15.979000,0.204694,[i23-f7],[0.204694]
81,200,16.148000,0.204782,[i22-f6],[0.204782]
82,200,16.353000,0.205397,[i22-f6],[0.205397]
83,200,16.568000,0.204441,[i22-f6],[0.204441]
84,200,16.757000,0.204855,[i23-f7],[0.204855]
85,200,16.968000,0.204781,[i23-f7],[0.204781]
86,200,17.191000,0.204608,[i23-f7],[0.204608]
87,200,17.406000,0.204615,[i23-f7],[0.204615]
88,200,17.598000,0.204407,[i22-f6],[0.204407]
89,200,17.788000,0.204613,[i23-f7],[0.204613]
90,200,17.999000,0.204485,[i23-f7],[0.204485]
91,200,18.210000,0.204956,[i23-f7],[0.204956]
92,200,18.417000,0.204637,[i23-f7],[0.204637]
93,200,18.621000,0.177435,[i22-f6],[0.177435]
94,200,18.807000,0.152979,[i22-f6],[0.152979]
95,200,18.984000,0.181077,[i22-f6],[0.181077]
96,200,19.181000,0.204356,[i22-f6],[0.204356]
97,200,19.370000,0.204764,[i23-f7],[0.204764]
98,200,19.570000,0.205304,[i22-f6],[0.205304]
99,200,19.779000,0.204238,[i22-f6],[0.204238]
100,200,19.980000,0.204778,[i23-f7],[0.204778]
101,200,20.164000,0.204390,[i22-f6],[0.20439]
102,200,20.373000,0.204995,[i22-f6],[0.204995]
103,200,20.580000,0.204696,[i22-f6],[0.204696]
104,200,20.780000,0.204761,[i23-f7],[0.204761]
105,200,20.960000,0.203800,[i22-f6],[0.2038]
106,200,21.134000,0.204213,[i23-f7],[0.204213]
107,200,21.351000,0.176776,[i23-f7],[0.176776]
108,200,21.551000,0.161636,[i23-f7],[0.161636]
109,200,21.785000,0.163594,[i23-f7],[0.163594]
110,200,21.989000,0.158186,[i23-f7],[0.158186]
111,200,22.192000,0.261516,[i23-f7],[0.261516]
112,200,22.411000,0.204911,[i22-f6],[0.204911]
113,200,22.594000,0.204790,[i23-f7],[0.20479]
114,200,22.806000,0.204870,[i23-f7],[0.20487]
115,200,23.020000,0.204203,[i23-f7],[0.204203]
116,200,23.257000,0.204993,[i23-f7],[0.204993]
117,200,23.457000,0.157717,[i22-f6],[0.157717]
118,200,23.662000,0.161858,[i22-f6],[0.161858]
119,200,23.871000,0.192103,[i22-f6],[0.192103]
120,200,24.086000,0.204864,[i22-f6],[0.204864]
121,200,24.290000,0.157820,[i23-f7],[0.15782]
122,200,24.498000,0.251829,[i23-f7],[0.251829]
123,200,24.708000,0.204189,[i22-f6],[0.204189]
124,200,24.924000,0.244857,[i22-f6],[0.244857]
125,200,25.124000,0.204891,[i23-f7],[0.204891]
126,200,25.314000,0.165474,[i22-f6],[0.165474]
127,200,25.514000,0.205122,[i22-f6],[0.205122]
128,200,25.706000,0.204821,[i23-f7],[0.204821]
129,200,25.910000,0.203995,[i22-f6],[0.203995]
130,200,26.120000,0.204533,[i22-f6],[0.204533]
131,200,26.332000,0.204556,[i22-f6],[0.204556]
132,200,26.531000,0.204345,[i23-f7],[0.204345]
133,200,26.729000,0.148194,[i22-f6],[0.148194]
134,200,26.937000,0.161612,[i22-f6],[0.161612]
135,200,27.138000,0.159810,[i22-f6],[0.15981]
136,200,27.322000,0.157857,[i22-f6],[0.157857]
137,200,27.522000,0.191347,[i22-f6],[0.191347]
138,200,27.720000,0.167188,[i22-f6],[0.167188]
139,200,27.947000,0.163348,[i22-f6],[0.163348]
140,200,28.170000,0.158125,[i22-f6],[0.158125]
141,200,28.378000,0.228050,[i22-f6],[0.22805]
142,200,28.592000,0.205029,[i23-f7],[0.205029]
143,200,28.773000,0.204790,[i22-f6],[0.20479]
144,200,28.968000,0.204321,[i23-f7],[0.204321]
145,200,29.160000,0.204707,[i22-f6],[0.204707]
146,200,29.359000,0.204933,[i23-f7],[0.204933]
147,200,29.554000,0.204754,[i22-f6],[0.204754]
148,200,29.758000,0.204974,[i23-f7],[0.204974]
149,200,29.957000,0.204173,[i22-f6],[0.204173]
150,200,30.180000,0.205063,[i22-f6],[0.205063]
151,200,30.395000,0.204845,[i22-f6],[0.204845]
152,200,30.594000,0.204482,[i23-f7],[0.204482]
153,200,30.807000,0.204622,[i23-f7],[0.204622]
154,200,30.998000,0.166482,[i22-f6],[0.166482]
155,200,31.205000,0.160907,[i22-f6],[0.160907]
156,200,31.417000,0.184334,[i22-f6],[0.184334]
157,200,31.633000,0.204682,[i22-f6],[0.204682]
158,200,31.850000,0.205115,[i22-f6],[0.205115]
159,200,32.032000,0.204817,[i23-f7],[0.204817]
160,200,32.233000,0.204959,[i22-f6],[0.204959]
161,200,32.426000,0.204636,[i23-f7],[0.204636]
162,200,32.628000,0.170058,[i22-f6],[0.170058]
163,200,32.830000,0.239014,[i22-f6],[0.239014]
164,200,33.032000,0.155831,[i23-f7],[0.155831]
165,200,33.218000,0.253663,[i23-f7],[0.253663]
166,200,33.386000,0.204461,[i22-f6],[0.204461]
167,200,33.545000,0.205005,[i23-f7],[0.205005]
168,200,33.716000,0.204909,[i22-f6],[0.204909]
169,200,33.935000,0.204866,[i22-f6],[0.204866]
170,200,34.129000,0.186918,[i23-f7],[0.186918]
171,200,34.307000,0.204760,[i22-f6],[0.20476]
172,200,34.527000,0.204400,[i22-f6],[0.2044]
173,200,34.723000,0.221810,[i23-f7],[0.22181]
174,200,34.919000,0.204779,[i22-f6],[0.204779]
175,200,35.102000,0.204902,[i23-f7],[0.204902]
176,200,35.270000,0.204883,[i22-f6],[0.204883]
177,200,35.462000,0.167408,[i23-f7],[0.167408]
178,200,35.671000,0.162355,[i23-f7],[0.162355]
179,200,35.885000,0.183841,[i23-f7],[0.183841]
180,200,36.089000,0.203075,[i23-f7],[0.203075]
181,200,36.299000,0.204556,[i23-f7],[0.204556]
182,200,36.494000,0.204672,[i22-f6],[0.204672]
183,200,36.692000,0.204833,[i23-f7],[0.204833]
184,200,36.874000,0.204673,[i22-f6],[0.204673]
185,200,37.095000,0.204713,[i22-f6],[0.204713]
186,200,37.290000,0.204658,[i23-f7],[0.204658]
187,200,37.483000,0.204618,[i22-f6],[0.204618]
188,200,37.675000,0.204818,[i23-f7],[0.204818]
189,200,37.898000,0.204484,[i23-f7],[0.204484]
190,200,38.092000,0.204898,[i22-f6],[0.204898]
191,200,38.293000,0.205011,[i23-f7],[0.205011]
192,200,38.471000,0.205094,[i22-f6],[0.205094]
193,200,38.679000,0.204526,[i22-f6],[0.204526]
194,200,38.883000,0.161243,[i23-f7],[0.161243]
195,200,39.053000,0.162370,[i23-f7],[0.16237]
196,200,39.244000,0.187824,[i23-f7],[0.187824]
197,200,39.456000,0.204830,[i23-f7],[0.20483]
198,200,39.686000,0.204694,[i23-f7],[0.204694]
199,200,39.877000,0.204500,[i22-f6],[0.2045]
200,200,40.094000,0.204852,[i22-f6],[0.204852]
201,200,40.263000,0.204837,[i23-f7],[0.204837]
202,200,40.457000,0.204640,[i22-f6],[0.20464]
203,200,40.679000,0.204695,[i22-f6],[0.204695]
204,200,40.872000,0.204522,[i23-f7],[0.204522]
205,200,41.066000,0.204801,[i22-f6],[0.204801]
206,200,41.260000,0.204893,[i23-f7],[0.204893]
207,200,41.457000,0.204873,[i22-f6],[0.204873]
208,200,41.669000,0.204667,[i22-f6],[0.204667]
209,200,41.866000,0.204567,[i23-f7],[0.204567]
210,200,42.069000,0.204515,[i22-f6],[0.204515]
211,200,42.270000,0.204812,[i23-f7],[0.204812]
212,200,42.465000,0.205563,[i22-f6],[0.205563]
213,200,42.676000,0.181171,[i22-f6],[0.181171]
214,200,42.863000,0.173390,[i22-f6],[0.17339]
215,200,43.066000,0.160161,[i22-f6],[0.160161]
216,200,43.265000,0.201205,[i22-f6],[0.201205]
217,200,43.448000,0.204761,[i23-f7],[0.204761]
218,200,43.640000,0.166577,[i22-f6],[0.166577]
219,200,43.831000,0.153700,[i22-f6],[0.1537]
220,200,44.042000,0.191490,[i22-f6],[0.19149]
221,200,44.215000,0.204898,[i23-f7],[0.204898]
222,200,44.381000,0.204794,[i22-f6],[0.204794]
223,200,44.583000,0.204756,[i23-f7],[0.204756]
224,200,44.794000,0.204543,[i23-f7],[0.204543]
225,200,44.973000,0.204742,[i22-f6],[0.204742]
226,200,45.169000,0.204787,[i23-f7],[0.204787]
227,200,45.382000,0.204194,[i23-f7],[0.204194]
228,200,45.636000,0.205228,[i23-f7],[0.205228]
229,200,45.832000,0.204651,[i22-f6],[0.204651]
230,200,46.010000,0.204694,[i23-f7],[0.204694]
231,200,46.219000,0.158515,[i23-f7],[0.158515]
232,200,46.428000,0.224760,[i23-f7],[0.22476]
233,200,46.624000,0.204653,[i22-f6],[0.204653]
234,200,46.842000,0.204663,[i22-f6],[0.204663]
235,200,47.048000,0.204912,[i22-f6],[0.204912]
236,200,47.251000,0.230966,[i23-f7],[0.230966]
237,200,47.436000,0.204722,[i22-f6],[0.204722]
238,200,47.630000,0.204808,[i23-f7],[0.204808]
239,200,47.852000,0.204470,[i23-f7],[0.20447]
240,200,48.052000,0.204768,[i22-f6],[0.204768]
241,200,48.261000,0.204661,[i22-f6],[0.204661]
242,200,48.458000,0.204340,[i23-f7],[0.20434]
243,200,48.635000,0.204722,[i22-f6],[0.204722]
244,200,48.834000,0.193197,[i23-f7],[0.193197]
245,200,49.050000,0.178678,[i23-f7],[0.178678]
246,200,49.244000,0.157336,[i23-f7],[0.157336]
247,200,49.453000,0.159044,[i23-f7],[0.159044]
248,200,49.651000,0.178078,[i23-f7],[0.178078]
249,200,49.842000,0.162005,[i23-f7],[0.162005]
250,200,50.062000,0.201063,[i23-f7],[0.201063]
251,200,50.257000,0.204815,[i22-f6],[0.204815]
252,200,50.437000,0.161546,[i23-f7],[0.161546]
253,200,50.631000,0.156816,[i23-f7],[0.156816]
254,200,50.826000,0.192986,[i23-f7],[0.192986]
255,200,51.036000,0.204703,[i23-f7],[0.204703]
256,200,51.241000,0.204778,[i23-f7],[0.204778]
257,200,51.443000,0.204622,[i22-f6],[0.204622]
258,200,51.629000,0.204692,[i23-f7],[0.204692]
259,200,51.824000,0.204810,[i22-f6],[0.20481]
260,200,52.059000,0.204850,[i22-f6],[0.20485]
261,200,52.268000,0.204588,[i22-f6],[0.204588]
262,200,52.437000,0.204760,[i23-f7],[0.20476]
263,200,52.611000,0.204704,[i22-f6],[0.204704]
264,200,52.794000,0.204621,[i23-f7],[0.204621]
265,200,52.998000,0.204745,[i22-f6],[0.204745]
266,200,53.202000,0.204573,[i23-f7],[0.204573]
267,200,53.415000,0.205014,[i23-f7],[0.205014]
268,200,53.647000,0.204735,[i23-f7],[0.204735]
269,200,53.847000,0.204323,[i22-f6],[0.204323]
270,200,54.046000,0.149438,[i23-f7],[0.149438]
271,200,54.243000,0.260533,[i23-f7],[0.260533]
272,200,54.427000,0.205066,[i22-f6],[0.205066]
273,200,54.621000,0.203958,[i23-f7],[0.203958]
274,200,54.821000,0.204428,[i22-f6],[0.204428]
275,200,55.026000,0.152056,[i22-f6],[0.152056]
276,200,55.232000,0.257799,[i22-f6],[0.257799]
277,200,55.414000,0.204879,[i23-f7],[0.204879]
278,200,55.590000,0.204898,[i22-f6],[0.204898]
279,200,55.791000,0.172002,[i23-f7],[0.172002]
280,200,56.005000,0.237547,[i23-f7],[0.237547]
281,200,56.200000,0.204745,[i22-f6],[0.204745]
282,200,56.377000,0.204605,[i23-f7],[0.204605]
283,200,56.586000,0.204611,[i23-f7],[0.204611]
284,200,56.797000,0.204995,[i23-f7],[0.204995]
285,200,56.976000,0.204876,[i22-f6],[0.204876]
286,200,57.180000,0.204650,[i23-f7],[0.20465]
287,200,57.382000,0.204580,[i22-f6],[0.20458]
288,200,57.575000,0.204637,[i23-f7],[0.204637]
289,200,57.758000,0.204658,[i22-f6],[0.204658]
290,200,57.974000,0.204705,[i22-f6],[0.204705]
291,200,58.165000,0.204803,[i23-f7],[0.204803]
292,200,58.378000,0.204169,[i23-f7],[0.204169]
293,200,58.561000,0.204962,[i22-f6],[0.204962]
294,200,58.767000,0.204908,[i22-f6],[0.204908]
295,200,58.967000,0.205194,[i23-f7],[0.205194]
296,200,59.172000,0.204404,[i22-f6],[0.204404]
297,200,59.372000,0.204995,[i23-f7],[0.204995]
298,200,59.568000,0.204723,[i22-f6],[0.204723]
299,200,59.758000,0.157617,[i23-f7],[0.157617]
300,200,59.956000,0.251766,[i23-f7],[0.251766]
301,200,60.156000,0.204861,[i22-f6],[0.204861]
302,200,60.370000,0.204711,[i22-f6],[0.204711]
303,200,60.561000,0.166201,[i23-f7],[0.166201]
304,200,60.790000,0.160507,[i23-f7],[0.160507]
305,200,60.992000,0.287363,[i23-f7],[0.287363]
306,200,61.184000,0.204067,[i22-f6],[0.204067]
307,200,61.389000,0.205352,[i22-f6],[0.205352]
308,200,61.591000,0.155670,[i23-f7],[0.15567]
309,200,61.774000,0.156436,[i23-f7],[0.156436]
310,200,61.996000,0.199494,[i23-f7],[0.199494]
312,200,62.386000,0.205013,[i23-f7],[0.205013]
311,200,62.194000,0.409168,[i22-f6],[0.409168]
313,200,62.568000,0.156495,[i17-f1],[0.156495]
314,200,62.761000,0.252824,[i17-f1],[0.252824]
315,200,62.958000,0.307688,[i22-f6],[0.307688]
316,200,63.145000,0.171329,[i17-f1],[0.171329]
317,200,63.356000,0.153394,[i17-f1],[0.153394]
318,200,63.582000,0.187340,[i17-f1],[0.18734]
319,200,63.772000,0.204800,[i17-f1],[0.2048]
320,200,63.959000,0.160342,[i22-f6],[0.160342]
321,200,64.159000,0.248909,[i22-f6],[0.248909]
322,200,64.396000,0.177881,[i17-f1],[0.177881]
323,200,64.604000,0.168483,[i17-f1],[0.168483]
324,200,64.804000,0.165129,[i17-f1],[0.165129]
325,200,65.009000,0.204085,[i17-f1],[0.204085]
326,200,65.226000,0.155327,[i17-f1],[0.155327]
327,200,65.428000,0.254823,[i17-f1],[0.254823]
328,200,65.631000,0.166995,[i22-f6],[0.166995]
329,200,65.823000,0.164225,[i22-f6],[0.164225]
330,200,66.028000,0.283050,[i22-f6],[0.28305]
331,200,66.226000,0.162725,[i17-f1],[0.162725]
332,200,66.418000,0.161958,[i17-f1],[0.161958]
333,200,66.620000,0.187379,[i17-f1],[0.187379]
334,200,66.843000,0.204724,[i17-f1],[0.204724]
335,200,67.050000,0.167815,[i17-f1],[0.167815]
336,200,67.218000,0.175303,[i17-f1],[0.175303]
337,200,67.442000,0.168665,[i17-f1],[0.168665]
338,200,67.667000,0.155063,[i17-f1],[0.155063]
339,200,67.866000,0.255008,[i17-f1],[0.255008]
340,200,68.075000,0.204619,[i22-f6],[0.204619]
341,200,68.294000,0.204879,[i22-f6],[0.204879]
342,200,68.476000,0.204310,[i17-f1],[0.20431]
343,200,68.688000,0.160890,[i17-f1],[0.16089]
344,200,68.885000,0.160974,[i17-f1],[0.160974]
345,200,69.096000,0.190153,[i17-f1],[0.190153]
346,200,69.322000,0.205204,[i17-f1],[0.205204]
347,200,69.516000,0.165420,[i22-f6],[0.16542]
348,200,69.739000,0.161095,[i22-f6],[0.161095]
349,200,69.947000,0.185326,[i22-f6],[0.185326]
350,200,70.142000,0.170595,[i22-f6],[0.170595]
351,200,70.341000,0.160765,[i22-f6],[0.160765]
352,200,70.539000,0.180242,[i22-f6],[0.180242]
353,200,70.711000,0.203934,[i17-f1],[0.203934]
354,200,70.915000,0.204175,[i17-f1],[0.204175]
355,200,71.116000,0.204786,[i22-f6],[0.204786]
356,200,71.287000,0.205221,[i17-f1],[0.205221]
357,200,71.493000,0.185743,[i17-f1],[0.185743]
358,200,71.702000,0.223714,[i17-f1],[0.223714]
359,200,71.903000,0.204600,[i22-f6],[0.2046]
360,200,72.087000,0.204729,[i17-f1],[0.204729]
361,200,72.284000,0.205004,[i22-f6],[0.205004]
362,200,72.455000,0.204533,[i17-f1],[0.204533]
363,200,72.646000,0.204726,[i22-f6],[0.204726]
364,200,72.845000,0.204811,[i17-f1],[0.204811]
365,200,73.036000,0.204630,[i22-f6],[0.20463]
366,200,73.249000,0.307330,[i22-f6],[0.30733]
367,200,73.466000,0.204849,[i17-f1],[0.204849]
368,200,73.667000,0.204690,[i22-f6],[0.20469]
369,200,73.869000,0.205515,[i17-f1],[0.205515]
370,200,74.076000,0.203874,[i17-f1],[0.203874]
371,200,74.241000,0.231905,[i22-f6],[0.231905]
372,200,74.420000,0.205335,[i17-f1],[0.205335]
373,200,74.608000,0.279834,[i22-f6],[0.279834]
374,200,74.807000,0.166433,[i17-f1],[0.166433]
375,200,74.972000,0.307205,[i22-f6],[0.307205]
376,200,75.172000,0.159022,[i17-f1],[0.159022]
377,200,75.381000,0.186136,[i17-f1],[0.186136]
378,200,75.616000,0.204310,[i17-f1],[0.20431]
379,200,75.812000,0.204746,[i22-f6],[0.204746]
380,200,76.028000,0.204664,[i22-f6],[0.204664]
381,200,76.235000,0.204793,[i22-f6],[0.204793]
382,200,76.442000,0.204830,[i22-f6],[0.20483]
383,200,76.651000,0.166794,[i22-f6],[0.166794]
384,200,76.867000,0.177815,[i22-f6],[0.177815]
385,200,77.061000,0.269366,[i22-f6],[0.269366]
386,200,77.245000,0.204774,[i17-f1],[0.204774]
387,200,77.440000,0.307141,[i22-f6],[0.307141]
388,200,77.635000,0.204456,[i17-f1],[0.204456]
389,200,77.837000,0.166627,[i22-f6],[0.166627]
390,200,78.013000,0.159637,[i22-f6],[0.159637]
391,200,78.247000,0.185792,[i22-f6],[0.185792]
392,200,78.472000,0.204503,[i22-f6],[0.204503]
393,200,78.704000,0.204872,[i22-f6],[0.204872]
394,200,78.917000,0.204659,[i22-f6],[0.204659]
395,200,79.132000,0.204701,[i22-f6],[0.204701]
396,200,79.325000,0.204835,[i17-f1],[0.204835]
397,200,79.514000,0.204742,[i22-f6],[0.204742]
398,200,79.717000,0.152697,[i17-f1],[0.152697]
399,200,79.935000,0.162118,[i17-f1],[0.162118]
400,200,80.136000,0.197130,[i17-f1],[0.19713]
401,200,80.339000,0.204765,[i17-f1],[0.204765]
402,200,80.540000,0.204561,[i22-f6],[0.204561]
403,200,80.760000,0.235361,[i22-f6],[0.235361]
404,200,80.950000,0.204705,[i17-f1],[0.204705]
405,200,81.142000,0.174085,[i22-f6],[0.174085]
406,200,81.356000,0.212942,[i22-f6],[0.212942]
407,200,81.554000,0.204748,[i17-f1],[0.204748]
408,200,81.730000,0.160923,[i22-f6],[0.160923]
409,200,81.948000,0.163286,[i22-f6],[0.163286]
410,200,82.132000,0.179435,[i22-f6],[0.179435]
411,200,82.341000,0.204544,[i22-f6],[0.204544]
412,200,82.556000,0.153467,[i22-f6],[0.153467]
413,200,82.728000,0.158305,[i22-f6],[0.158305]
414,200,82.938000,0.199088,[i22-f6],[0.199088]
415,200,83.164000,0.204312,[i22-f6],[0.204312]
417,200,83.561000,0.204581,[i17-f1],[0.204581]
416,200,83.385000,0.409563,[i22-f6],[0.409563]
418,200,83.764000,0.204811,[i23-f7],[0.204811]
419,200,83.935000,0.168632,[i22-f6],[0.168632]
420,200,84.141000,0.160193,[i22-f6],[0.160193]
421,200,84.332000,0.182981,[i22-f6],[0.182981]
422,200,84.529000,0.204438,[i22-f6],[0.204438]
423,200,84.708000,0.204531,[i23-f7],[0.204531]
424,200,84.899000,0.204940,[i22-f6],[0.20494]
425,200,85.078000,0.204716,[i23-f7],[0.204716]
426,200,85.272000,0.204965,[i22-f6],[0.204965]
427,200,85.480000,0.204715,[i22-f6],[0.204715]
428,200,85.670000,0.204749,[i23-f7],[0.204749]
429,200,85.882000,0.204718,[i23-f7],[0.204718]
430,200,86.099000,0.204813,[i23-f7],[0.204813]
431,200,86.276000,0.204613,[i22-f6],[0.204613]
432,200,86.480000,0.204665,[i23-f7],[0.204665]
433,200,86.673000,0.307046,[i22-f6],[0.307046]
434,200,86.857000,0.204696,[i23-f7],[0.204696]
435,200,87.059000,0.307672,[i22-f6],[0.307672]
436,200,87.233000,0.204734,[i23-f7],[0.204734]
437,200,87.416000,0.204886,[i22-f6],[0.204886]
438,200,87.608000,0.153428,[i23-f7],[0.153428]
439,200,87.816000,0.162014,[i23-f7],[0.162014]
440,200,88.016000,0.196371,[i23-f7],[0.196371]
441,200,88.228000,0.204771,[i23-f7],[0.204771]
442,200,88.439000,0.204525,[i23-f7],[0.204525]
443,200,88.630000,0.204569,[i22-f6],[0.204569]
444,200,88.850000,0.204693,[i22-f6],[0.204693]
445,200,89.041000,0.155275,[i23-f7],[0.155275]
446,200,89.242000,0.157099,[i23-f7],[0.157099]
447,200,89.457000,0.199713,[i23-f7],[0.199713]
448,200,89.672000,0.204441,[i23-f7],[0.204441]
449,200,89.871000,0.204567,[i22-f6],[0.204567]
450,200,90.080000,0.205361,[i22-f6],[0.205361]
451,200,90.279000,0.204906,[i23-f7],[0.204906]
452,200,90.494000,0.204889,[i23-f7],[0.204889]
453,200,90.694000,0.203806,[i22-f6],[0.203806]
454,200,90.925000,0.204862,[i22-f6],[0.204862]
455,200,91.119000,0.168988,[i23-f7],[0.168988]
456,200,91.328000,0.156658,[i23-f7],[0.156658]
457,200,91.538000,0.186013,[i23-f7],[0.186013]
458,200,91.729000,0.204941,[i23-f7],[0.204941]
459,200,91.920000,0.161251,[i22-f6],[0.161251]
460,200,92.112000,0.165077,[i22-f6],[0.165077]
461,200,92.310000,0.185221,[i22-f6],[0.185221]
462,200,92.516000,0.204949,[i22-f6],[0.204949]
463,200,92.700000,0.204279,[i23-f7],[0.204279]
464,200,92.933000,0.174327,[i23-f7],[0.174327]
465,200,93.128000,0.235402,[i23-f7],[0.235402]
466,200,93.344000,0.204654,[i22-f6],[0.204654]
467,200,93.565000,0.204826,[i22-f6],[0.204826]
468,200,93.780000,0.204727,[i22-f6],[0.204727]
469,200,93.958000,0.204457,[i23-f7],[0.204457]
470,200,94.164000,0.167236,[i23-f7],[0.167236]
471,200,94.344000,0.161745,[i23-f7],[0.161745]
472,200,94.533000,0.160824,[i23-f7],[0.160824]
473,200,94.751000,0.159967,[i23-f7],[0.159967]
474,200,94.970000,0.168559,[i23-f7],[0.168559]
475,200,95.169000,0.167916,[i23-f7],[0.167916]
476,200,95.363000,0.164364,[i23-f7],[0.164364]
477,200,95.580000,0.179366,[i23-f7],[0.179366]
478,200,95.788000,0.204729,[i23-f7],[0.204729]
479,200,95.988000,0.204296,[i22-f6],[0.204296]
480,200,96.212000,0.145611,[i22-f6],[0.145611]
481,200,96.415000,0.161154,[i22-f6],[0.161154]
482,200,96.606000,0.205385,[i22-f6],[0.205385]
483,200,96.798000,0.204890,[i23-f7],[0.20489]
484,200,97.002000,0.204866,[i22-f6],[0.204866]
485,200,97.186000,0.204469,[i23-f7],[0.204469]
486,200,97.382000,0.204860,[i22-f6],[0.20486]
487,200,97.574000,0.166818,[i23-f7],[0.166818]
488,200,97.804000,0.160938,[i23-f7],[0.160938]
489,200,97.998000,0.184411,[i23-f7],[0.184411]
490,200,98.189000,0.204736,[i23-f7],[0.204736]
491,200,98.374000,0.204354,[i22-f6],[0.204354]
492,200,98.547000,0.204421,[i23-f7],[0.204421]
493,200,98.744000,0.204738,[i22-f6],[0.204738]
494,200,98.941000,0.163197,[i23-f7],[0.163197]
495,200,99.104000,0.204823,[i22-f6],[0.204823]
496,200,99.292000,0.246695,[i23-f7],[0.246695]
497,200,99.478000,0.151585,[i22-f6],[0.151585]
