id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i46-f14,true,false,true,4200.189020,1717.403877,3433.019000,1715.615123,0.500261,767.051000
i49-f1,true,false,true,4199.874781,498.700822,1160.953000,662.252178,0.429562,3039.117000
i47-f15,true,false,true,4200.057777,1197.662022,2628.409000,1430.746978,0.455660,1571.661000
i50-f2,true,false,true,4199.520114,398.237142,742.949000,344.711858,0.536022,3457.121000
i45-f13,true,false,true,3720.091682,1768.434577,4015.552682,2247.118105,0.440396,4.539000
i33-f1,true,false,true,3044.833567,1385.043805,3341.619567,1956.575762,0.414483,3.214000
i48-f0,true,false,true,2649.277807,79.497672,484.370807,404.873135,0.164126,2464.907000
i43-f11,true,false,true,1834.236818,734.441340,2130.001818,1395.560478,0.344808,4.235000
i44-f12,true,false,true,1228.195511,594.999078,1523.765511,928.766433,0.390479,4.430000
i42-f10,true,false,true,466.956301,215.184801,762.837301,547.652500,0.282085,4.119000
i24-f8,true,false,true,8.875829,6.185690,306.532829,300.347139,0.020180,2.343000
i37-f5,true,false,true,8.829228,5.211382,305.238228,300.026846,0.017073,3.591000
i40-f8,true,false,true,8.364018,4.463018,304.463018,300.000000,0.014659,3.901000
i41-f9,true,false,true,8.235563,4.231563,304.231563,300.000000,0.013909,4.004000
i35-f3,true,false,true,8.185760,4.718777,304.774760,300.055983,0.015483,3.411000
i39-f7,true,false,true,8.183902,4.389902,304.389902,300.000000,0.014422,3.794000
i38-f6,true,false,true,8.082529,4.383529,304.383529,300.000000,0.014401,3.699000
i29-f13,true,false,true,8.016530,5.167060,305.202530,300.035470,0.016930,2.814000
i34-f2,true,false,true,7.979820,4.658820,304.658820,300.000000,0.015292,3.321000
i36-f4,true,false,true,7.924569,4.430569,304.430569,300.000000,0.014554,3.494000
i26-f10,true,false,true,7.835900,4.840708,305.314900,300.474192,0.015855,2.521000
i27-f11,true,false,true,7.746253,5.127253,305.127253,300.000000,0.016804,2.619000
i32-f0,true,false,true,7.646467,4.484427,304.530467,300.046040,0.014726,3.116000
i11-f11,true,false,true,7.422183,6.061082,306.361183,300.300101,0.019784,1.061000
i30-f14,true,false,true,7.357003,4.443003,304.443003,300.000000,0.014594,2.914000
i31-f15,true,false,true,7.343255,4.323255,304.323255,300.000000,0.014206,3.020000
i25-f9,true,false,true,7.228645,4.787099,304.794645,300.007546,0.015706,2.434000
i28-f12,true,false,true,7.228524,4.515524,304.515524,300.000000,0.014829,2.713000
i21-f5,true,false,true,7.149797,4.998154,305.095797,300.097643,0.016382,2.054000
i18-f2,true,false,true,6.772067,4.976887,304.992067,300.015180,0.016318,1.780000
i23-f7,true,false,true,6.637902,4.389902,304.389902,300.000000,0.014422,2.248000
i19-f3,true,false,true,6.630760,4.718777,304.755760,300.036983,0.015484,1.875000
i17-f1,true,false,true,6.574513,4.895513,304.895513,300.000000,0.016056,1.679000
i22-f6,true,false,true,6.533529,4.383529,304.383529,300.000000,0.014401,2.150000
i13-f13,true,false,true,6.454530,5.167060,305.190530,300.023470,0.016931,1.264000
i20-f4,true,false,true,6.403569,4.430569,304.430569,300.000000,0.014554,1.973000
i5-f5,true,false,true,6.267539,5.621020,305.791539,300.170519,0.018382,0.476000
i2-f2,true,false,true,6.173524,5.404979,305.995524,300.590545,0.017664,0.178000
i16-f0,true,false,true,6.093467,4.484427,304.508467,300.024040,0.014727,1.585000
i14-f14,true,false,true,5.814003,4.443003,304.443003,300.000000,0.014594,1.371000
i15-f15,true,false,true,5.795255,4.323255,304.323255,300.000000,0.014206,1.472000
i9-f9,true,false,true,5.739645,4.787099,304.856645,300.069546,0.015703,0.883000
i10-f10,true,false,true,5.738041,4.635808,304.753041,300.117233,0.015212,0.985000
i8-f8,true,false,true,5.709682,4.900700,304.926682,300.025982,0.016072,0.783000
i12-f12,true,false,true,5.673524,4.515524,304.515524,300.000000,0.014829,1.158000
i0-f0,true,false,true,5.172269,5.017455,305.172269,300.154814,0.016441,0.000000
i7-f7,true,false,true,5.062902,4.389902,304.389902,300.000000,0.014422,0.673000
i3-f3,true,false,true,5.033760,4.718777,304.750760,300.031983,0.015484,0.283000
i1-f1,true,false,true,4.993513,4.895513,304.895513,300.000000,0.016056,0.098000
i6-f6,true,false,true,4.953529,4.383529,304.383529,300.000000,0.014401,0.570000
i4-f4,true,false,true,4.805569,4.430569,304.430569,300.000000,0.014554,0.375000
