id,status,created_time,response_time,hops,responses
113,200,22.529000,0.205969,[i20-f4],[0.205969]
114,200,22.728000,0.204649,[i11-f11],[0.204649]
115,200,22.926000,0.171560,[i20-f4],[0.17156]
116,200,23.136000,0.237554,[i20-f4],[0.237554]
117,200,23.326000,0.204879,[i11-f11],[0.204879]
118,200,23.517000,0.204749,[i20-f4],[0.204749]
119,200,23.740000,0.204651,[i20-f4],[0.204651]
120,200,23.955000,0.204583,[i20-f4],[0.204583]
121,200,24.148000,0.204524,[i11-f11],[0.204524]
122,200,24.359000,0.204691,[i11-f11],[0.204691]
123,200,24.556000,0.168025,[i20-f4],[0.168025]
124,200,24.717000,0.204801,[i11-f11],[0.204801]
125,200,24.936000,0.204558,[i11-f11],[0.204558]
126,200,25.159000,0.204956,[i11-f11],[0.204956]
127,200,25.353000,0.158832,[i20-f4],[0.158832]
128,200,25.559000,0.185335,[i20-f4],[0.185335]
129,200,25.767000,0.204397,[i20-f4],[0.204397]
130,200,25.948000,0.204646,[i11-f11],[0.204646]
131,200,26.135000,0.204849,[i20-f4],[0.204849]
132,200,26.317000,0.201147,[i11-f11],[0.201147]
133,200,26.552000,0.181213,[i11-f11],[0.181213]
134,200,26.763000,0.165461,[i11-f11],[0.165461]
135,200,26.950000,0.270565,[i11-f11],[0.270565]
136,200,27.152000,0.204843,[i20-f4],[0.204843]
137,200,27.345000,0.205233,[i11-f11],[0.205233]
138,200,27.543000,0.204877,[i20-f4],[0.204877]
139,200,27.723000,0.204913,[i11-f11],[0.204913]
140,200,27.928000,0.204693,[i11-f11],[0.204693]
141,200,28.134000,0.167426,[i11-f11],[0.167426]
142,200,28.337000,0.161007,[i11-f11],[0.161007]
143,200,28.534000,0.183402,[i11-f11],[0.183402]
144,200,28.729000,0.204309,[i11-f11],[0.204309]
145,200,28.942000,0.205137,[i11-f11],[0.205137]
146,200,29.145000,0.204719,[i20-f4],[0.204719]
147,200,29.350000,0.170191,[i20-f4],[0.170191]
148,200,29.567000,0.161676,[i20-f4],[0.161676]
149,200,29.768000,0.178805,[i20-f4],[0.178805]
150,200,29.975000,0.205167,[i20-f4],[0.205167]
151,200,30.177000,0.204821,[i11-f11],[0.204821]
152,200,30.394000,0.204561,[i11-f11],[0.204561]
153,200,30.596000,0.204606,[i20-f4],[0.204606]
154,200,30.826000,0.153001,[i20-f4],[0.153001]
155,200,31.031000,0.174182,[i20-f4],[0.174182]
156,200,31.237000,0.184886,[i20-f4],[0.184886]
157,200,31.460000,0.204666,[i20-f4],[0.204666]
158,200,31.654000,0.204853,[i11-f11],[0.204853]
159,200,31.875000,0.204655,[i11-f11],[0.204655]
160,200,32.104000,0.167961,[i11-f11],[0.167961]
161,200,32.313000,0.159176,[i11-f11],[0.159176]
162,200,32.529000,0.159184,[i11-f11],[0.159184]
163,200,32.739000,0.230245,[i11-f11],[0.230245]
164,200,32.958000,0.204619,[i20-f4],[0.204619]
165,200,33.149000,0.204715,[i11-f11],[0.204715]
166,200,33.350000,0.205086,[i20-f4],[0.205086]
167,200,33.535000,0.204885,[i11-f11],[0.204885]
168,200,33.735000,0.166476,[i20-f4],[0.166476]
169,200,33.933000,0.174525,[i20-f4],[0.174525]
170,200,34.119000,0.162928,[i20-f4],[0.162928]
171,200,34.326000,0.212529,[i20-f4],[0.212529]
172,200,34.538000,0.204682,[i11-f11],[0.204682]
173,200,34.711000,0.205080,[i20-f4],[0.20508]
174,200,34.925000,0.204576,[i20-f4],[0.204576]
175,200,35.101000,0.204719,[i11-f11],[0.204719]
176,200,35.299000,0.204900,[i20-f4],[0.2049]
177,200,35.469000,0.204699,[i11-f11],[0.204699]
178,200,35.648000,0.169874,[i20-f4],[0.169874]
179,200,35.839000,0.161631,[i20-f4],[0.161631]
180,200,36.043000,0.180689,[i20-f4],[0.180689]
181,200,36.278000,0.204881,[i20-f4],[0.204881]
182,200,36.490000,0.204495,[i20-f4],[0.204495]
183,200,36.695000,0.171861,[i20-f4],[0.171861]
184,200,36.888000,0.159352,[i20-f4],[0.159352]
185,200,37.089000,0.180489,[i20-f4],[0.180489]
186,200,37.260000,0.204823,[i11-f11],[0.204823]
187,200,37.478000,0.163973,[i11-f11],[0.163973]
188,200,37.697000,0.245609,[i11-f11],[0.245609]
189,200,37.893000,0.204503,[i20-f4],[0.204503]
190,200,38.095000,0.204394,[i11-f11],[0.204394]
191,200,38.292000,0.205031,[i20-f4],[0.205031]
192,200,38.488000,0.204786,[i11-f11],[0.204786]
193,200,38.672000,0.204567,[i20-f4],[0.204567]
194,200,38.857000,0.204056,[i11-f11],[0.204056]
195,200,39.066000,0.205188,[i11-f11],[0.205188]
196,200,39.284000,0.204714,[i11-f11],[0.204714]
197,200,39.506000,0.204466,[i11-f11],[0.204466]
198,200,39.708000,0.205017,[i20-f4],[0.205017]
199,200,39.923000,0.177791,[i20-f4],[0.177791]
200,200,40.147000,0.231696,[i20-f4],[0.231696]
201,200,40.384000,0.204703,[i20-f4],[0.204703]
202,200,40.605000,0.204754,[i20-f4],[0.204754]
203,200,40.809000,0.205079,[i11-f11],[0.205079]
204,200,40.981000,0.204817,[i20-f4],[0.204817]
205,200,41.172000,0.204549,[i11-f11],[0.204549]
206,200,41.380000,0.205122,[i11-f11],[0.205122]
207,200,41.585000,0.204648,[i20-f4],[0.204648]
208,200,41.796000,0.204921,[i20-f4],[0.204921]
209,200,41.984000,0.204494,[i11-f11],[0.204494]
210,200,42.195000,0.162721,[i11-f11],[0.162721]
211,200,42.388000,0.246841,[i11-f11],[0.246841]
212,200,42.566000,0.204816,[i20-f4],[0.204816]
213,200,42.743000,0.171525,[i11-f11],[0.171525]
214,200,42.946000,0.185136,[i11-f11],[0.185136]
215,200,43.159000,0.159867,[i11-f11],[0.159867]
216,200,43.347000,0.199952,[i11-f11],[0.199952]
217,200,43.555000,0.204678,[i11-f11],[0.204678]
218,200,43.761000,0.204917,[i11-f11],[0.204917]
219,200,43.943000,0.204810,[i20-f4],[0.20481]
220,200,44.173000,0.204537,[i20-f4],[0.204537]
221,200,44.352000,0.204735,[i11-f11],[0.204735]
222,200,44.556000,0.152519,[i20-f4],[0.152519]
223,200,44.725000,0.256968,[i20-f4],[0.256968]
224,200,44.903000,0.204651,[i11-f11],[0.204651]
225,200,45.108000,0.204784,[i11-f11],[0.204784]
226,200,45.315000,0.204735,[i11-f11],[0.204735]
227,200,45.501000,0.205149,[i20-f4],[0.205149]
228,200,45.703000,0.170506,[i11-f11],[0.170506]
229,200,45.899000,0.160173,[i11-f11],[0.160173]
230,200,46.097000,0.175274,[i11-f11],[0.175274]
231,200,46.273000,0.164374,[i11-f11],[0.164374]
232,200,46.477000,0.177254,[i11-f11],[0.177254]
233,200,46.675000,0.180786,[i11-f11],[0.180786]
234,200,46.868000,0.199696,[i11-f11],[0.199696]
235,200,47.052000,0.204650,[i20-f4],[0.20465]
236,200,47.259000,0.204801,[i20-f4],[0.204801]
237,200,47.441000,0.163975,[i11-f11],[0.163975]
238,200,47.662000,0.175855,[i11-f11],[0.175855]
239,200,47.860000,0.188200,[i11-f11],[0.1882]
240,200,48.071000,0.171235,[i11-f11],[0.171235]
241,200,48.274000,0.222459,[i11-f11],[0.222459]
242,200,48.472000,0.204705,[i20-f4],[0.204705]
243,200,48.678000,0.204539,[i20-f4],[0.204539]
244,200,48.882000,0.204414,[i11-f11],[0.204414]
245,200,49.074000,0.205039,[i20-f4],[0.205039]
246,200,49.277000,0.204955,[i11-f11],[0.204955]
247,200,49.499000,0.204814,[i11-f11],[0.204814]
248,200,49.685000,0.204716,[i20-f4],[0.204716]
249,200,49.875000,0.204494,[i11-f11],[0.204494]
250,200,50.080000,0.204715,[i11-f11],[0.204715]
251,200,50.293000,0.204815,[i11-f11],[0.204815]
252,200,50.482000,0.204654,[i20-f4],[0.204654]
253,200,50.667000,0.204880,[i11-f11],[0.20488]
255,200,51.071000,0.204935,[i20-f4],[0.204935]
254,200,50.875000,0.406638,[i11-f11],[0.406638]
256,200,51.259000,0.204735,[i22-f6],[0.204735]
257,200,51.443000,0.176055,[i11-f11],[0.176055]
258,200,51.626000,0.165132,[i11-f11],[0.165132]
259,200,51.803000,0.160209,[i11-f11],[0.160209]
260,200,52.006000,0.217706,[i11-f11],[0.217706]
261,200,52.186000,0.204243,[i22-f6],[0.204243]
263,200,52.587000,0.205524,[i22-f6],[0.205524]
262,200,52.380000,0.499058,[i11-f11],[0.499058]
264,200,52.776000,0.204468,[i20-f4],[0.204468]
265,200,52.969000,0.217757,[i11-f11],[0.217757]
266,200,53.161000,0.205083,[i20-f4],[0.205083]
267,200,53.369000,0.204386,[i20-f4],[0.204386]
268,200,53.584000,0.166854,[i20-f4],[0.166854]
269,200,53.761000,0.157709,[i20-f4],[0.157709]
270,200,53.931000,0.187726,[i20-f4],[0.187726]
271,200,54.122000,0.204892,[i20-f4],[0.204892]
272,200,54.306000,0.232712,[i11-f11],[0.232712]
273,200,54.512000,0.204614,[i20-f4],[0.204614]
274,200,54.721000,0.204679,[i20-f4],[0.204679]
275,200,54.931000,0.204958,[i20-f4],[0.204958]
276,200,55.136000,0.204786,[i20-f4],[0.204786]
277,200,55.331000,0.165084,[i11-f11],[0.165084]
278,200,55.535000,0.164260,[i11-f11],[0.16426]
279,200,55.730000,0.184146,[i11-f11],[0.184146]
280,200,55.940000,0.174799,[i11-f11],[0.174799]
281,200,56.150000,0.161358,[i11-f11],[0.161358]
282,200,56.347000,0.248388,[i11-f11],[0.248388]
283,200,56.555000,0.204603,[i20-f4],[0.204603]
284,200,56.749000,0.204690,[i11-f11],[0.20469]
285,200,56.939000,0.166666,[i20-f4],[0.166666]
286,200,57.124000,0.157558,[i20-f4],[0.157558]
287,200,57.311000,0.187743,[i20-f4],[0.187743]
288,200,57.506000,0.204703,[i20-f4],[0.204703]
289,200,57.688000,0.204586,[i11-f11],[0.204586]
290,200,57.885000,0.204760,[i20-f4],[0.20476]
291,200,58.077000,0.307252,[i11-f11],[0.307252]
292,200,58.299000,0.165257,[i20-f4],[0.165257]
293,200,58.517000,0.156552,[i20-f4],[0.156552]
294,200,58.716000,0.190006,[i20-f4],[0.190006]
295,200,58.932000,0.204814,[i20-f4],[0.204814]
296,200,59.127000,0.204818,[i11-f11],[0.204818]
297,200,59.316000,0.204985,[i20-f4],[0.204985]
298,200,59.526000,0.204608,[i20-f4],[0.204608]
299,200,59.717000,0.204053,[i11-f11],[0.204053]
300,200,59.916000,0.204256,[i20-f4],[0.204256]
301,200,60.123000,0.205222,[i20-f4],[0.205222]
302,200,60.345000,0.205008,[i20-f4],[0.205008]
303,200,60.542000,0.175642,[i11-f11],[0.175642]
304,200,60.733000,0.186689,[i11-f11],[0.186689]
305,200,60.946000,0.163909,[i11-f11],[0.163909]
306,200,61.143000,0.293148,[i11-f11],[0.293148]
307,200,61.327000,0.204672,[i20-f4],[0.204672]
308,200,61.527000,0.204716,[i11-f11],[0.204716]
309,200,61.736000,0.204819,[i11-f11],[0.204819]
310,200,61.957000,0.204661,[i11-f11],[0.204661]
311,200,62.150000,0.204785,[i20-f4],[0.204785]
312,200,62.344000,0.306875,[i11-f11],[0.306875]
313,200,62.533000,0.204777,[i20-f4],[0.204777]
314,200,62.717000,0.204808,[i11-f11],[0.204808]
315,200,62.921000,0.204488,[i20-f4],[0.204488]
316,200,63.140000,0.205025,[i20-f4],[0.205025]
317,200,63.329000,0.204776,[i11-f11],[0.204776]
318,200,63.530000,0.204728,[i20-f4],[0.204728]
319,200,63.743000,0.204709,[i20-f4],[0.204709]
320,200,63.934000,0.306912,[i11-f11],[0.306912]
321,200,64.112000,0.204813,[i20-f4],[0.204813]
322,200,64.334000,0.204921,[i20-f4],[0.204921]
323,200,64.530000,0.204777,[i11-f11],[0.204777]
324,200,64.720000,0.204675,[i20-f4],[0.204675]
325,200,64.919000,0.307275,[i11-f11],[0.307275]
326,200,65.115000,0.151462,[i20-f4],[0.151462]
327,200,65.309000,0.257729,[i20-f4],[0.257729]
328,200,65.502000,0.204746,[i11-f11],[0.204746]
329,200,65.720000,0.307193,[i11-f11],[0.307193]
330,200,65.926000,0.166844,[i20-f4],[0.166844]
331,200,66.116000,0.159125,[i20-f4],[0.159125]
332,200,66.307000,0.186285,[i20-f4],[0.186285]
333,200,66.521000,0.204755,[i20-f4],[0.204755]
334,200,66.717000,0.178499,[i11-f11],[0.178499]
335,200,66.934000,0.230894,[i11-f11],[0.230894]
336,200,67.137000,0.204368,[i20-f4],[0.204368]
337,200,67.310000,0.204626,[i11-f11],[0.204626]
338,200,67.498000,0.204546,[i20-f4],[0.204546]
339,200,67.711000,0.205569,[i20-f4],[0.205569]
340,200,67.900000,0.165038,[i11-f11],[0.165038]
341,200,68.107000,0.244285,[i11-f11],[0.244285]
342,200,68.321000,0.205213,[i20-f4],[0.205213]
343,200,68.523000,0.204919,[i11-f11],[0.204919]
344,200,68.738000,0.219355,[i11-f11],[0.219355]
345,200,68.953000,0.203970,[i20-f4],[0.20397]
346,200,69.152000,0.190139,[i11-f11],[0.190139]
347,200,69.365000,0.204545,[i11-f11],[0.204545]
348,200,69.555000,0.163068,[i20-f4],[0.163068]
349,200,69.753000,0.162271,[i20-f4],[0.162271]
350,200,69.970000,0.156274,[i20-f4],[0.156274]
351,200,70.157000,0.235561,[i20-f4],[0.235561]
352,200,70.343000,0.204912,[i11-f11],[0.204912]
353,200,70.559000,0.306960,[i11-f11],[0.30696]
354,200,70.748000,0.204237,[i20-f4],[0.204237]
355,200,70.915000,0.204763,[i11-f11],[0.204763]
356,200,71.109000,0.204853,[i20-f4],[0.204853]
357,200,71.290000,0.204540,[i11-f11],[0.20454]
358,200,71.486000,0.204409,[i20-f4],[0.204409]
359,200,71.665000,0.205149,[i11-f11],[0.205149]
360,200,71.867000,0.205244,[i20-f4],[0.205244]
361,200,72.072000,0.306978,[i11-f11],[0.306978]
362,200,72.263000,0.204725,[i20-f4],[0.204725]
363,200,72.469000,0.205469,[i20-f4],[0.205469]
364,200,72.659000,0.204772,[i11-f11],[0.204772]
365,200,72.864000,0.204727,[i11-f11],[0.204727]
366,200,73.070000,0.204714,[i11-f11],[0.204714]
367,200,73.282000,0.205038,[i11-f11],[0.205038]
368,200,73.496000,0.204281,[i11-f11],[0.204281]
369,200,73.697000,0.204138,[i20-f4],[0.204138]
370,200,73.884000,0.160502,[i11-f11],[0.160502]
371,200,74.097000,0.249174,[i11-f11],[0.249174]
372,200,74.313000,0.204600,[i20-f4],[0.2046]
373,200,74.510000,0.168142,[i11-f11],[0.168142]
374,200,74.718000,0.165245,[i11-f11],[0.165245]
375,200,74.929000,0.175182,[i11-f11],[0.175182]
376,200,75.121000,0.221090,[i11-f11],[0.22109]
377,200,75.310000,0.204878,[i20-f4],[0.204878]
378,200,75.534000,0.204655,[i20-f4],[0.204655]
379,200,75.723000,0.191402,[i11-f11],[0.191402]
380,200,75.918000,0.402670,[i11-f11],[0.40267]
381,200,76.122000,0.204904,[i20-f4],[0.204904]
382,200,76.310000,0.159781,[i22-f6],[0.159781]
383,200,76.526000,0.248738,[i22-f6],[0.248738]
384,200,76.721000,0.204679,[i20-f4],[0.204679]
385,200,76.928000,0.205296,[i20-f4],[0.205296]
386,200,77.101000,0.205101,[i22-f6],[0.205101]
387,200,77.308000,0.204230,[i22-f6],[0.20423]
388,200,77.513000,0.204929,[i22-f6],[0.204929]
389,200,77.708000,0.204630,[i20-f4],[0.20463]
390,200,77.889000,0.204464,[i22-f6],[0.204464]
391,200,78.102000,0.205138,[i22-f6],[0.205138]
392,200,78.265000,0.204361,[i20-f4],[0.204361]
393,200,78.461000,0.204485,[i22-f6],[0.204485]
394,200,78.643000,0.158173,[i20-f4],[0.158173]
395,200,78.851000,0.157355,[i20-f4],[0.157355]
396,200,79.046000,0.196216,[i20-f4],[0.196216]
397,200,79.240000,0.204751,[i22-f6],[0.204751]
398,200,79.435000,0.204881,[i20-f4],[0.204881]
399,200,79.658000,0.204845,[i20-f4],[0.204845]
400,200,79.854000,0.170704,[i22-f6],[0.170704]
401,200,80.052000,0.168910,[i22-f6],[0.16891]
402,200,80.260000,0.171912,[i22-f6],[0.171912]
403,200,80.431000,0.204730,[i20-f4],[0.20473]
404,200,80.598000,0.307341,[i22-f6],[0.307341]
405,200,80.790000,0.307138,[i20-f4],[0.307138]
406,200,81.001000,0.204829,[i22-f6],[0.204829]
407,200,81.211000,0.204686,[i22-f6],[0.204686]
408,200,81.430000,0.204782,[i22-f6],[0.204782]
409,200,81.619000,0.204276,[i20-f4],[0.204276]
410,200,81.804000,0.205397,[i22-f6],[0.205397]
411,200,81.987000,0.205349,[i20-f4],[0.205349]
412,200,82.174000,0.204441,[i22-f6],[0.204441]
413,200,82.388000,0.204407,[i22-f6],[0.204407]
414,200,82.608000,0.177435,[i22-f6],[0.177435]
415,200,82.781000,0.307128,[i20-f4],[0.307128]
416,200,82.974000,0.152979,[i22-f6],[0.152979]
417,200,83.198000,0.181077,[i22-f6],[0.181077]
418,200,83.389000,0.204356,[i22-f6],[0.204356]
419,200,83.577000,0.204934,[i20-f4],[0.204934]
420,200,83.767000,0.205304,[i22-f6],[0.205304]
421,200,83.966000,0.204565,[i20-f4],[0.204565]
422,200,84.185000,0.204869,[i20-f4],[0.204869]
423,200,84.369000,0.204238,[i22-f6],[0.204238]
424,200,84.579000,0.204390,[i22-f6],[0.20439]
425,200,84.785000,0.204995,[i22-f6],[0.204995]
426,200,84.970000,0.204737,[i20-f4],[0.204737]
427,200,85.173000,0.204696,[i22-f6],[0.204696]
428,200,85.355000,0.166714,[i20-f4],[0.166714]
429,200,85.563000,0.160147,[i20-f4],[0.160147]
430,200,85.768000,0.217270,[i20-f4],[0.21727]
431,200,85.961000,0.203800,[i22-f6],[0.2038]
432,200,86.141000,0.377479,[i20-f4],[0.377479]
433,200,86.340000,0.204911,[i22-f6],[0.204911]
434,200,86.557000,0.157717,[i22-f6],[0.157717]
435,200,86.748000,0.161858,[i22-f6],[0.161858]
436,200,86.959000,0.192103,[i22-f6],[0.192103]
437,200,87.155000,0.204864,[i22-f6],[0.204864]
438,200,87.328000,0.162143,[i20-f4],[0.162143]
439,200,87.528000,0.247221,[i20-f4],[0.247221]
440,200,87.724000,0.204189,[i22-f6],[0.204189]
441,200,87.926000,0.204765,[i20-f4],[0.204765]
442,200,88.127000,0.244857,[i22-f6],[0.244857]
443,200,88.343000,0.307312,[i20-f4],[0.307312]
444,200,88.520000,0.165474,[i22-f6],[0.165474]
445,200,88.727000,0.205122,[i22-f6],[0.205122]
446,200,88.938000,0.203995,[i22-f6],[0.203995]
447,200,89.129000,0.204733,[i20-f4],[0.204733]
448,200,89.350000,0.159363,[i20-f4],[0.159363]
449,200,89.549000,0.250242,[i20-f4],[0.250242]
450,200,89.750000,0.204533,[i22-f6],[0.204533]
451,200,89.971000,0.204556,[i22-f6],[0.204556]
452,200,90.163000,0.170786,[i20-f4],[0.170786]
453,200,90.386000,0.154851,[i20-f4],[0.154851]
454,200,90.579000,0.186152,[i20-f4],[0.186152]
455,200,90.787000,0.157116,[i20-f4],[0.157116]
456,200,90.982000,0.252497,[i20-f4],[0.252497]
457,200,91.199000,0.148194,[i22-f6],[0.148194]
458,200,91.423000,0.161612,[i22-f6],[0.161612]
459,200,91.653000,0.159810,[i22-f6],[0.15981]
460,200,91.863000,0.157857,[i22-f6],[0.157857]
461,200,92.051000,0.191347,[i22-f6],[0.191347]
462,200,92.253000,0.167188,[i22-f6],[0.167188]
463,200,92.445000,0.163348,[i22-f6],[0.163348]
464,200,92.650000,0.158125,[i22-f6],[0.158125]
465,200,92.860000,0.228050,[i22-f6],[0.22805]
466,200,93.049000,0.204791,[i20-f4],[0.204791]
467,200,93.238000,0.204790,[i22-f6],[0.20479]
468,200,93.470000,0.204707,[i22-f6],[0.204707]
469,200,93.650000,0.204625,[i20-f4],[0.204625]
470,200,93.859000,0.204990,[i20-f4],[0.20499]
471,200,94.086000,0.204444,[i20-f4],[0.204444]
472,200,94.295000,0.205131,[i20-f4],[0.205131]
473,200,94.483000,0.204754,[i22-f6],[0.204754]
474,200,94.662000,0.204663,[i20-f4],[0.204663]
475,200,94.873000,0.204672,[i20-f4],[0.204672]
476,200,95.089000,0.204777,[i20-f4],[0.204777]
477,200,95.299000,0.204869,[i20-f4],[0.204869]
478,200,95.489000,0.204173,[i22-f6],[0.204173]
479,200,95.707000,0.205063,[i22-f6],[0.205063]
480,200,95.900000,0.204353,[i20-f4],[0.204353]
481,200,96.104000,0.204845,[i22-f6],[0.204845]
482,200,96.310000,0.166482,[i22-f6],[0.166482]
483,200,96.515000,0.160907,[i22-f6],[0.160907]
484,200,96.710000,0.184334,[i22-f6],[0.184334]
485,200,96.888000,0.204528,[i20-f4],[0.204528]
486,200,97.072000,0.204682,[i22-f6],[0.204682]
487,200,97.267000,0.205585,[i20-f4],[0.205585]
488,200,97.465000,0.205115,[i22-f6],[0.205115]
489,200,97.664000,0.306838,[i20-f4],[0.306838]
490,200,97.869000,0.204959,[i22-f6],[0.204959]
491,200,98.034000,0.160101,[i20-f4],[0.160101]
492,200,98.210000,0.161988,[i20-f4],[0.161988]
493,200,98.399000,0.189910,[i20-f4],[0.18991]
494,200,98.572000,0.170058,[i22-f6],[0.170058]
495,200,98.785000,0.239014,[i22-f6],[0.239014]
496,200,98.972000,0.204731,[i20-f4],[0.204731]
497,200,99.151000,0.204461,[i22-f6],[0.204461]
