id,status,response_time,body,tsbefore,tsafter
1,200,3.030213,129848685,1573526705.726785,1573526708.756998
2,200,0.056570,51416007,1573526708.757199,1573526708.813670
3,200,0.022309,20710227,1573526708.813819,1573526708.836100
4,200,0.023195,21463721,1573526708.836135,1573526708.859296
5,200,0.020488,18799873,1573526708.859338,1573526708.879803
6,200,0.021258,19663136,1573526708.879837,1573526708.901063
7,200,0.021424,18606126,1573526708.901101,1573526708.922496
8,200,0.020996,19163816,1573526708.922531,1573526708.943504
132,503,0.001098,0.001098:0.001210:0.002012:0.001341:0.001171,1573526711.639000,1573526711.686718
