id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i36-f4,true,false,true,4200.008048,398.138218,1338.879000,940.740782,0.297367,2861.128000
i21-f21,true,false,true,4199.964429,1424.365257,4199.594000,2775.228743,0.339167,0.413000
i35-f3,true,false,true,4198.476712,1122.189982,3423.479000,2301.289018,0.327792,776.528000
i29-f29,true,false,true,2861.128388,868.137933,3160.557388,2292.419455,0.274679,0.571000
i33-f1,true,false,true,776.535207,266.714654,1075.894207,809.179553,0.247900,0.641000
i30-f30,true,false,true,1.451921,0.833317,300.869921,300.036604,0.002770,0.582000
i23-f23,true,false,true,1.339073,0.877350,300.878073,300.000723,0.002916,0.461000
i28-f28,true,false,true,1.325449,0.733477,300.785449,300.051972,0.002439,0.540000
i34-f2,true,false,true,1.315774,0.639774,300.639774,300.000000,0.002128,0.676000
i24-f24,true,false,true,1.308451,0.822786,300.831451,300.008665,0.002735,0.477000
i32-f0,true,false,true,1.302842,0.671789,300.682842,300.011053,0.002234,0.620000
i31-f31,true,false,true,1.285255,0.681255,300.681255,300.000000,0.002266,0.604000
i25-f25,true,false,true,1.280377,0.786778,300.789377,300.002599,0.002616,0.491000
i18-f18,true,false,true,1.278153,0.852319,300.922153,300.069834,0.002832,0.356000
i16-f16,true,false,true,1.161726,0.839726,300.839726,300.000000,0.002791,0.322000
i22-f22,true,false,true,1.148943,0.703937,300.713943,300.010006,0.002341,0.435000
i9-f9,true,false,true,1.147893,0.894081,300.966893,300.072812,0.002971,0.181000
i27-f27,true,false,true,1.147860,0.621860,300.621860,300.000000,0.002069,0.526000
i26-f26,true,false,true,1.147102,0.638102,300.638102,300.000000,0.002122,0.509000
i15-f15,true,false,true,1.064176,0.756118,300.768176,300.012058,0.002514,0.296000
i14-f14,true,false,true,1.058632,0.768887,300.777632,300.008745,0.002556,0.281000
i2-f2,true,false,true,1.036336,0.853658,300.990336,300.136678,0.002836,0.046000
i20-f20,true,false,true,1.009241,0.620241,300.620241,300.000000,0.002063,0.389000
i11-f11,true,false,true,1.006789,0.773945,300.784789,300.010844,0.002573,0.222000
i10-f10,true,false,true,0.993129,0.776768,300.794129,300.017361,0.002582,0.199000
i19-f19,true,false,true,0.982992,0.604992,300.604992,300.000000,0.002013,0.378000
i13-f13,true,false,true,0.982751,0.717751,300.717751,300.000000,0.002387,0.265000
i7-f7,true,false,true,0.978662,0.829495,300.832662,300.003167,0.002757,0.146000
i5-f5,true,false,true,0.974662,0.819802,300.874662,300.054860,0.002725,0.100000
i17-f17,true,false,true,0.958970,0.618970,300.618970,300.000000,0.002059,0.340000
i6-f6,true,false,true,0.941259,0.801828,300.817259,300.015431,0.002665,0.124000
i12-f12,true,false,true,0.905513,0.658513,300.658513,300.000000,0.002190,0.247000
i0-f0,true,false,true,0.877431,0.854220,300.877431,300.023211,0.002839,0.000000
i1-f1,true,false,true,0.847769,0.822769,300.822769,300.000000,0.002735,0.025000
i8-f8,true,false,true,0.841797,0.677797,300.677797,300.000000,0.002254,0.164000
i3-f3,true,false,true,0.826558,0.748430,300.764558,300.016128,0.002488,0.062000
i4-f4,true,false,true,0.679562,0.599562,300.599562,300.000000,0.001995,0.080000
