id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i21-f5,true,false,true,4200.179894,1376.601703,4195.701000,2819.099297,0.328098,4.500000
i20-f4,true,false,true,4199.795710,1412.534939,4196.090000,2783.555061,0.336631,4.111000
i22-f6,true,false,true,4191.152161,1490.545218,4195.330000,2704.784782,0.355287,4.871000
i17-f1,true,false,true,9.221676,5.608154,305.714676,300.106522,0.018344,3.507000
i16-f0,true,false,true,8.390759,4.840186,305.081759,300.241573,0.015865,3.309000
i15-f15,true,false,true,8.380428,5.103314,305.285428,300.182114,0.016717,3.095000
i18-f2,true,false,true,8.351820,4.658820,304.658820,300.000000,0.015292,3.693000
i19-f3,true,false,true,8.330569,4.430569,304.430569,300.000000,0.014554,3.900000
i13-f13,true,false,true,7.545530,4.883530,304.883530,300.000000,0.016018,2.662000
i11-f11,true,false,true,7.389253,5.127253,305.127253,300.000000,0.016804,2.262000
i3-f3,true,false,true,7.386125,6.233440,306.789125,300.555685,0.020318,0.597000
i14-f14,true,false,true,7.303003,4.443003,304.443003,300.000000,0.014594,2.860000
i12-f12,true,false,true,6.989524,4.515524,304.515524,300.000000,0.014829,2.474000
i10-f10,true,false,true,6.307767,4.256767,304.256767,300.000000,0.013991,2.051000
i7-f7,true,false,true,6.148018,4.675920,304.716018,300.040098,0.015345,1.432000
i8-f8,true,false,true,6.119018,4.463018,304.463018,300.000000,0.014659,1.656000
i9-f9,true,false,true,6.083563,4.231563,304.231563,300.000000,0.013909,1.852000
i5-f5,true,false,true,6.062797,4.998154,305.057797,300.059643,0.016384,1.005000
i6-f6,true,false,true,5.601529,4.383529,304.383529,300.000000,0.014401,1.218000
i4-f4,true,false,true,5.534760,4.718777,304.764760,300.045983,0.015483,0.770000
i1-f1,true,false,true,5.120513,4.895513,304.895513,300.000000,0.016056,0.225000
i2-f2,true,false,true,5.063820,4.658820,304.658820,300.000000,0.015292,0.405000
i0-f0,true,false,true,5.021759,4.840186,305.021759,300.181573,0.015868,0.000000
