id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i44-f12,true,false,true,4200.029543,1989.515549,4195.489000,2205.973451,0.474203,4.516000
i45-f13,true,false,true,4200.107834,1933.936340,4195.282000,2261.345660,0.460979,4.723000
i40-f8,true,false,true,4199.929948,1856.503395,4195.985000,2339.481605,0.442448,4.020000
i48-f0,true,false,true,4198.312778,457.616907,1087.154000,629.537093,0.420931,3112.851000
i49-f1,true,false,true,4075.428640,136.218793,432.136000,295.917207,0.315222,3767.869000
i47-f15,true,false,true,3292.521465,605.186731,1414.135465,808.948734,0.427955,2178.386000
i43-f11,true,false,true,2665.445625,1215.119181,2961.019625,1745.900444,0.410372,4.426000
i46-f14,true,false,true,1375.216688,387.579333,1328.969688,941.390355,0.291639,346.247000
i41-f9,true,false,true,9.345044,4.966143,305.231044,300.264901,0.016270,4.114000
i37-f5,true,false,true,8.998228,5.211382,305.289228,300.077846,0.017070,3.709000
i42-f10,true,false,true,8.985041,4.635808,304.767041,300.131233,0.015211,4.218000
i38-f6,true,false,true,8.890735,4.996862,305.080735,300.083873,0.016379,3.810000
i34-f2,true,false,true,8.437067,4.976887,305.058067,300.081180,0.016315,3.379000
i39-f7,true,false,true,8.291902,4.389902,304.389902,300.000000,0.014422,3.902000
i35-f3,true,false,true,8.274760,4.718777,304.783760,300.064983,0.015482,3.491000
i33-f1,true,false,true,8.175513,4.895513,304.895513,300.000000,0.016056,3.280000
i19-f3,true,false,true,8.145459,5.767090,306.208459,300.441369,0.018834,1.937000
i25-f9,true,false,true,8.029965,5.357324,305.518965,300.161641,0.017535,2.511000
i36-f4,true,false,true,8.028569,4.430569,304.430569,300.000000,0.014554,3.598000
i27-f11,true,false,true,7.838253,5.127253,305.127253,300.000000,0.016804,2.711000
i29-f13,true,false,true,7.791530,4.883530,304.883530,300.000000,0.016018,2.908000
i24-f8,true,false,true,7.464682,4.900700,305.055682,300.154982,0.016065,2.409000
i32-f0,true,false,true,7.456960,4.259960,304.259960,300.000000,0.014001,3.197000
i30-f14,true,false,true,7.456003,4.443003,304.443003,300.000000,0.014594,3.013000
i31-f15,true,false,true,7.427255,4.323255,304.323255,300.000000,0.014206,3.104000
i20-f4,true,false,true,7.393945,5.211471,305.362945,300.151474,0.017066,2.031000
i28-f12,true,false,true,7.322524,4.515524,304.515524,300.000000,0.014829,2.807000
i11-f11,true,false,true,6.869359,5.681812,305.740359,300.058547,0.018584,1.129000
i26-f10,true,false,true,6.860767,4.256767,304.256767,300.000000,0.013991,2.604000
i21-f5,true,false,true,6.722357,4.598357,304.598357,300.000000,0.015096,2.124000
i23-f7,true,false,true,6.709902,4.389902,304.389902,300.000000,0.014422,2.320000
i17-f1,true,false,true,6.630513,4.895513,304.895513,300.000000,0.016056,1.735000
i22-f6,true,false,true,6.606529,4.383529,304.383529,300.000000,0.014401,2.223000
i18-f2,true,false,true,6.491820,4.658820,304.658820,300.000000,0.015292,1.833000
i8-f8,true,false,true,6.398022,5.105722,305.574022,300.468300,0.016709,0.824000
i10-f10,true,false,true,6.300540,5.045248,305.269540,300.224292,0.016527,1.031000
i14-f14,true,false,true,6.300378,4.731381,304.859378,300.127997,0.015520,1.441000
i13-f13,true,false,true,6.227530,4.883530,304.883530,300.000000,0.016018,1.344000
i16-f0,true,false,true,6.141467,4.484427,304.509467,300.025040,0.014727,1.632000
i15-f15,true,false,true,5.868255,4.323255,304.323255,300.000000,0.014206,1.545000
i5-f5,true,false,true,5.830228,5.211382,305.303228,300.091846,0.017070,0.527000
i12-f12,true,false,true,5.748524,4.515524,304.515524,300.000000,0.014829,1.233000
i1-f1,true,false,true,5.746676,5.608154,305.628676,300.020522,0.018350,0.118000
i2-f2,true,false,true,5.731524,5.404979,305.517524,300.112545,0.017691,0.214000
i9-f9,true,false,true,5.146563,4.231563,304.231563,300.000000,0.013909,0.915000
i7-f7,true,false,true,5.115902,4.389902,304.389902,300.000000,0.014422,0.726000
i3-f3,true,false,true,5.071760,4.718777,304.769760,300.050983,0.015483,0.302000
i6-f6,true,false,true,5.004529,4.383529,304.383529,300.000000,0.014401,0.621000
i0-f0,true,false,true,4.963759,4.840186,304.963759,300.123573,0.015871,0.000000
i4-f4,true,false,true,4.837569,4.430569,304.430569,300.000000,0.014554,0.407000
