id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i23-f23,true,false,true,4199.993711,1310.349817,4199.549000,2889.199183,0.312022,0.456000
i33-f1,true,false,true,4199.964711,1360.322563,4199.320000,2838.997437,0.323939,0.685000
i35-f3,true,false,true,4193.338636,419.833143,1241.084000,821.250857,0.338279,2958.921000
i34-f2,true,false,true,3084.876471,624.818217,2095.328471,1470.510254,0.298196,1289.548000
i12-f12,true,false,true,1292.422734,449.465310,1592.185734,1142.720424,0.282295,0.237000
i30-f30,true,false,true,1.684317,1.080634,301.092317,300.011683,0.003589,0.592000
i31-f31,true,false,true,1.638018,0.990398,301.027018,300.036620,0.003290,0.611000
i27-f27,true,false,true,1.302488,0.669348,300.767488,300.098140,0.002225,0.535000
i29-f29,true,false,true,1.297021,0.721021,300.721021,300.000000,0.002398,0.576000
i28-f28,true,false,true,1.291449,0.733477,300.740449,300.006972,0.002439,0.551000
i32-f0,true,false,true,1.284947,0.643947,300.643947,300.000000,0.002142,0.641000
i25-f25,true,false,true,1.154401,0.662401,300.662401,300.000000,0.002203,0.492000
i26-f26,true,false,true,1.144102,0.638102,300.638102,300.000000,0.002122,0.506000
i7-f7,true,false,true,1.144003,0.999338,301.005003,300.005665,0.003320,0.139000
i16-f16,true,false,true,1.143726,0.839726,300.839726,300.000000,0.002791,0.304000
i20-f20,true,false,true,1.112446,0.719687,300.723446,300.003759,0.002393,0.389000
i17-f17,true,false,true,1.105810,0.775780,300.778810,300.003030,0.002579,0.327000
i21-f21,true,false,true,1.103148,0.691716,300.693148,300.001432,0.002300,0.410000
i22-f22,true,false,true,1.099994,0.663994,300.663994,300.000000,0.002208,0.436000
i24-f24,true,false,true,1.077335,0.599335,300.599335,300.000000,0.001994,0.478000
i10-f10,true,false,true,1.072616,0.797384,300.877616,300.080232,0.002650,0.195000
i15-f15,true,false,true,1.065176,0.756118,300.774176,300.018058,0.002514,0.291000
i3-f3,true,false,true,1.005086,0.832516,300.939086,300.106570,0.002766,0.066000
i0-f0,true,false,true,1.004431,0.854220,301.004431,300.150211,0.002838,0.000000
i11-f11,true,false,true,1.002789,0.773945,300.784789,300.010844,0.002573,0.218000
i13-f13,true,false,true,0.967751,0.717751,300.717751,300.000000,0.002387,0.250000
i19-f19,true,false,true,0.964992,0.604992,300.604992,300.000000,0.002013,0.360000
i5-f5,true,false,true,0.964662,0.819802,300.856662,300.036860,0.002725,0.108000
i4-f4,true,false,true,0.941207,0.839769,300.849207,300.009438,0.002791,0.092000
i18-f18,true,false,true,0.932989,0.590989,300.590989,300.000000,0.001966,0.342000
i6-f6,true,false,true,0.929259,0.801828,300.804259,300.002431,0.002666,0.125000
i14-f14,true,false,true,0.912255,0.639255,300.639255,300.000000,0.002126,0.273000
i9-f9,true,false,true,0.870228,0.689541,300.692228,300.002687,0.002293,0.178000
i1-f1,true,false,true,0.845769,0.822769,300.822769,300.000000,0.002735,0.023000
i8-f8,true,false,true,0.834797,0.677797,300.677797,300.000000,0.002254,0.157000
i2-f2,true,false,true,0.685774,0.639774,300.639774,300.000000,0.002128,0.046000
